STATEABBR,PRINMERCD,PRINMER,TWNSHPNO,TWNSHPFRAC,TWNSHPDIR,RANGENO,RANGEFRAC,RANGEDIR,TWNSHPDPCD,PLSSID,STEWARD,TWNSHPLAB,FRSTDIVID,FRSTDIVTYP,FRSTDIVTXT,FRSTDIVNO,FRSTDIVDUP,FRSTDIVLAB,SECDIVID,SECDIVTYP,SECDIVTXT,SECDIVNO,SECDIVSUF,SECDIVNOTE,SECDIVLAB,SURVID,SURVTYP,SURVTYPTXT,SRVNAME,SURVNO,SURVSUF,SURVNOTE,SURVDIV,SURVLAB,QSEC,QQSEC,GOVLOT,SOURCEREF,SOURCEDATE,RECRDAREATX,RECRDAREANO,GISACRE,REVISEDDATE,GlobalID,OBJECTID,Shape.STArea(),Shape.STLength(),geometry
SD,05,5th Meridian,127,0,N,067,0,W,0,SD051270N0670W0,BLM Cadastral - MT,127N 67W,SD051270N0670W0SN070,SN,Section,07,0,07,SD051270N0670W0SN070L4,L,Government Lot,4,,X,L 4,,,,,,,,,,SW,SWSW,L4,,,24.91 Acres,24.91,24.90987114,1343692800000,{7915F2E8-EECF-4AD5-B149-638FCDFF6EBE},377866,207726.28515625,1875.5803227173435,"[[-11017316.8552, 5752216.257100001], [-11017672.1188, 5752216.263099998], [-11017672.4342, 5752795.312799998], [-11017310.1759, 5752795.2272000015], [-11017316.8552, 5752216.257100001]]"
SD,05,5th Meridian,127,0,N,067,0,W,0,SD051270N0670W0,BLM Cadastral - MT,127N 67W,SD051270N0670W0SN070,SN,Section,07,0,07,SD051270N0670W0SN070L5,L,Government Lot,5,,,L 5,,,,,,,,,,SW,SWSW,L5,,,40 Acres,40.0,40.00281237,1343692800000,{943005AA-88A4-452E-A59F-3368AB9D3E5B},377867,333588.015625,2310.364374194304,"[[-11016740.6165, 5752216.239500001], [-11017316.8552, 5752216.257100001], [-11017310.1759, 5752795.2272000015], [-11016733.9126, 5752795.054399997], [-11016740.6165, 5752216.239500001]]"
SD,05,5th Meridian,127,0,N,067,0,W,0,SD051270N0670W0,BLM Cadastral - MT,127N 67W,SD051270N0670W0SN070,SN,Section,07,0,07,SD051270N0670W0SN070L12,L,Government Lot,12,,,L 12,,,,,,,,,,SW,SESW,L12,,,40 Acres,40.0,39.99076478,1343692800000,{58FC196F-DE48-4E8C-B324-73AFE355C436},377868,333487.52734375,2310.0158401049084,"[[-11016164.3777, 5752216.226400003], [-11016740.6165, 5752216.239500001], [-11016733.9126, 5752795.054399997], [-11016157.6524, 5752794.850400001], [-11016164.3777, 5752216.226400003]]"
SD,05,5th Meridian,127,0,N,067,0,W,0,SD051270N0670W0,BLM Cadastral - MT,127N 67W,SD051270N0670W0SN080,SN,Section,08,0,08,SD051270N0670W0SN080ASWSW,A,Aliquot Part,SWSW,,,SWSW,,,,,,,,,,SW,SWSW,,,,40 Acres,40.0,39.97893214,1343692800000,{EED307FF-7273-4C79-BCF5-AC874E13D75D},377874,333388.8046875,2309.6771879397174,"[[-11015012.0181, 5752216.1559000015], [-11015005.2835, 5752794.389300004], [-11014428.6429, 5752794.442699999], [-11014435.5599, 5752216.178300001], [-11015012.0181, 5752216.1559000015]]"
SD,05,5th Meridian,127,0,N,067,0,W,0,SD051270N0670W0,BLM Cadastral - MT,127N 67W,SD051270N0670W0SN080,SN,Section,08,0,08,SD051270N0670W0SN080ASESW,A,Aliquot Part,SESW,,,SESW,,,,,,,,,,SW,SESW,,,,40 Acres,40.0,39.97990734,1343692800000,{1807911F-DB02-4456-BF2E-225D0360F0D3},377873,333396.87890625,2309.7091087654635,"[[-11014435.5599, 5752216.178300001], [-11014428.6429, 5752794.442699999], [-11013852.0054, 5752794.460600004], [-11013859.1017, 5752216.196500003], [-11014435.5599, 5752216.178300001]]"
SD,05,5th Meridian,127,0,N,067,0,W,0,SD051270N0670W0,BLM Cadastral - MT,127N 67W,SD051270N0670W0SN180,SN,Section,18,0,18,SD051270N0670W0SN180ANWNE,A,Aliquot Part,NWNE,,,NWNE,,,,,,,,,,NE,NWNE,,,,40 Acres,40.0,39.96358394,1343692800000,{E3275255-BC0D-4D1E-A550-A5EDA7515BF3},377895,333217.75,2309.0930237775274,"[[-11015595.3501, 5751637.9111], [-11016171.5919, 5751637.924199998], [-11016164.3777, 5752216.226400003], [-11015588.198, 5752216.191200003], [-11015595.3501, 5751637.9111]]"
SD,05,5th Meridian,127,0,N,067,0,W,0,SD051270N0670W0,BLM Cadastral - MT,127N 67W,SD051270N0670W0SN180,SN,Section,18,0,18,SD051270N0670W0SN180L8,L,Government Lot,8,,,L 8,,,,,,,,,,NW,NWNW,L8,,,40 Acres,40.0,39.96852949,1343692800000,{2A925096-A512-400E-9C5B-F32C3E3D3132},377893,333259.07421875,2309.238149781072,"[[-11017324.094, 5751637.9059000015], [-11017316.8552, 5752216.257100001], [-11016740.6165, 5752216.239500001], [-11016747.843, 5751637.932700001], [-11017324.094, 5751637.9059000015]]"
SD,05,5th Meridian,127,0,N,067,0,W,0,SD051270N0670W0,BLM Cadastral - MT,127N 67W,SD051270N0670W0SN180,SN,Section,18,0,18,SD051270N0670W0SN180L9,L,Government Lot,9,,,L 9,,,,,,,,,,NW,NENW,L9,,,40 Acres,40.0,39.96686201,1343692800000,{91E35175-AA3F-4F99-9D7E-504286FD5A5C},377894,333245.12890625,2309.1890455642156,"[[-11016171.5919, 5751637.924199998], [-11016747.843, 5751637.932700001], [-11016740.6165, 5752216.239500001], [-11016164.3777, 5752216.226400003], [-11016171.5919, 5751637.924199998]]"
SD,05,5th Meridian,127,0,N,067,0,W,0,SD051270N0670W0,BLM Cadastral - MT,127N 67W,SD051270N0670W0SN180,SN,Section,18,0,18,SD051270N0670W0SN180ANENE,A,Aliquot Part,NENE,,,NENE,,,,,,,,,,NE,NENE,,,,40 Acres,40.0,39.96356114,1343692800000,{71831C88-135F-4ED6-A1E2-26104358D3FF},377899,333217.5234375,2309.0901549367954,"[[-11015019.1052, 5751637.8583], [-11015595.3501, 5751637.9111], [-11015588.198, 5752216.191200003], [-11015012.0181, 5752216.1559000015], [-11015019.1052, 5751637.8583]]"
SD,05,5th Meridian,127,0,N,067,0,W,0,SD051270N0670W0,BLM Cadastral - MT,127N 67W,SD051270N0670W0SN180,SN,Section,18,0,18,SD051270N0670W0SN180L10,L,Government Lot,10,,,L 10,,,,,,,,,,NW,SENW,L10,,,40 Acres,40.0,39.9714512,1343692800000,{1440FB79-FDE1-4F38-A982-02F616C9F3FE},377924,333240.30859375,2309.1727869669508,"[[-11016755.0726, 5751059.6325], [-11016747.843, 5751637.932700001], [-11016171.5919, 5751637.924199998], [-11016178.806, 5751059.659500003], [-11016755.0726, 5751059.6325]]"
SD,05,5th Meridian,127,0,N,067,0,W,0,SD051270N0670W0,BLM Cadastral - MT,127N 67W,SD051270N0670W0SN180,SN,Section,18,0,18,SD051270N0670W0SN180L7,L,Government Lot,7,,,L 7,,,,,,,,,,NW,SWNW,L7,,,40 Acres,40.0,39.9737537,1343692800000,{6ED93C45-FE1E-478C-A2DE-C80C9222023B},377923,333259.5859375,2309.240934662452,"[[-11017331.3361, 5751059.570200004], [-11017324.094, 5751637.9059000015], [-11016747.843, 5751637.932700001], [-11016755.0726, 5751059.6325], [-11017331.3361, 5751059.570200004]]"
SD,05,5th Meridian,127,0,N,067,0,W,0,SD051270N0670W0,BLM Cadastral - MT,127N 67W,SD051270N0670W0SN180,SN,Section,18,0,18,SD051270N0670W0SN180ASWNE,A,Aliquot Part,SWNE,,,SWNE,,,,,,,,,,NE,SWNE,,,,40 Acres,40.0,39.97120318,1343692800000,{2229566E-8057-4452-B50A-A177FD6B74D2},377925,333238.23046875,2309.1639269361726,"[[-11015602.5023, 5751059.646600001], [-11016178.806, 5751059.659500003], [-11016171.5919, 5751637.924199998], [-11015595.3501, 5751637.9111], [-11015602.5023, 5751059.646600001]]"
SD,05,5th Meridian,127,0,N,067,0,W,0,SD051270N0670W0,BLM Cadastral - MT,127N 67W,SD051270N0670W0SN180,SN,Section,18,0,18,SD051270N0670W0SN180ASENE,A,Aliquot Part,SENE,,,SENE,,,,,,,,,,NE,SENE,,,,40 Acres,40.0,39.97130369,1343692800000,{5011CCC2-E2CD-4416-A407-5D381419BCD3},377927,333239.0390625,2309.1642991329863,"[[-11015026.1954, 5751059.597999997], [-11015602.5023, 5751059.646600001], [-11015595.3501, 5751637.9111], [-11015019.1052, 5751637.8583], [-11015026.1954, 5751059.597999997]]"
SD,05,5th Meridian,127,0,N,067,0,W,0,SD051270N0670W0,BLM Cadastral - MT,127N 67W,SD051270N0670W0SN180,SN,Section,18,0,18,SD051270N0670W0SN180L2,L,Government Lot,2,,X,L 2,,,,,,,,,,NW,SWNW,L2,,,23.85 Acres,23.85,23.83567628,1343692800000,{A2D75D81-D25D-4DA1-B7F4-D92953AA1FC4},377926,198717.09765625,1843.927998236421,"[[-11017671.0425, 5751059.5185], [-11017671.5808, 5751637.872000001], [-11017324.094, 5751637.9059000015], [-11017331.3361, 5751059.570200004], [-11017671.0425, 5751059.5185]]"
SD,05,5th Meridian,127,0,N,067,0,W,0,SD051270N0670W0,BLM Cadastral - MT,127N 67W,SD051270N0670W0SN180,SN,Section,18,0,18,SD051270N0670W0SN180L1,L,Government Lot,1,,X,L 1,,,,,,,,,,NW,NWNW,L1,,,24.39 Acres,24.39,24.37326701,1343692800000,{D72EBF82-8B1A-4225-A989-474E422EA6C1},377892,203225.23046875,1859.5382515296287,"[[-11017671.5808, 5751637.872000001], [-11017672.1188, 5752216.263099998], [-11017316.8552, 5752216.257100001], [-11017324.094, 5751637.9059000015], [-11017671.5808, 5751637.872000001]]"
SD,05,5th Meridian,127,0,N,067,0,W,0,SD051270N0670W0,BLM Cadastral - MT,127N 67W,SD051270N0670W0SN180,SN,Section,18,0,18,SD051270N0670W0SN180L6,L,Government Lot,6,,,L 6,,,,,,,,,,SW,NWSW,L6,,,40 Acres,40.0,39.98030154,1343692800000,{7EC4DF7F-E88C-49C4-A844-7135DE6D65F8},377952,333271.03125,2309.2810126995078,"[[-11017338.5843, 5750481.249899998], [-11017331.3361, 5751059.570200004], [-11016755.0726, 5751059.6325], [-11016762.3022, 5750481.307999998], [-11017338.5843, 5750481.249899998]]"
SD,05,5th Meridian,127,0,N,067,0,W,0,SD051270N0670W0,BLM Cadastral - MT,127N 67W,SD051270N0670W0SN180,SN,Section,18,0,18,SD051270N0670W0SN180L3,L,Government Lot,3,,X,L 3,,,,,,,,,,SW,NWSW,L3,,,23.31 Acres,23.31,23.29767578,1343692800000,{25115FA3-AD93-44E2-9A1B-A3A92C7EE2FA},377953,194206.69921875,1828.308277400416,"[[-11017670.5044, 5750481.2026999965], [-11017671.0425, 5751059.5185], [-11017331.3361, 5751059.570200004], [-11017338.5843, 5750481.249899998], [-11017670.5044, 5750481.2026999965]]"
SD,05,5th Meridian,127,0,N,067,0,W,0,SD051270N0670W0,BLM Cadastral - MT,127N 67W,SD051270N0670W0SN180,SN,Section,18,0,18,SD051270N0670W0SN180L11,L,Government Lot,11,,,L 11,,,,,,,,,,SW,NESW,L11,,,40 Acres,40.0,39.98079283,1343692800000,{11A91E62-58C1-4262-B588-A4B00939CF22},377949,333275.11328125,2309.293818621102,"[[-11016762.3022, 5750481.307999998], [-11016755.0726, 5751059.6325], [-11016178.806, 5751059.659500003], [-11016186.0232, 5750481.325999998], [-11016762.3022, 5750481.307999998]]"
SD,05,5th Meridian,127,0,N,067,0,W,0,SD051270N0670W0,BLM Cadastral - MT,127N 67W,SD051270N0670W0SN180,SN,Section,18,0,18,SD051270N0670W0SN180L4,L,Government Lot,4,,X,L 4,,,,,,,,,,SW,SWSW,L4,,,22.77 Acres,22.77,22.75958344,1343692800000,{047961DE-5B8B-4829-91DE-FD2EB7A6355C},377979,189696.734375,1812.6901706001127,"[[-11017669.9694, 5749902.924599998], [-11017670.5044, 5750481.2026999965], [-11017338.5843, 5750481.249899998], [-11017345.8324, 5749902.9406], [-11017669.9694, 5749902.924599998]]"
SD,05,5th Meridian,127,0,N,067,0,W,0,SD051270N0670W0,BLM Cadastral - MT,127N 67W,SD051270N0670W0SN180,SN,Section,18,0,18,SD051270N0670W0SN180L5,L,Government Lot,5,,,L 5,,,,,,,,,,SW,SWSW,L5,,,40 Acres,40.0,39.98620975,1343692800000,{CA332146-3909-4373-B2EA-B706FB1FDA25},377978,333277.234375,2309.302249565046,"[[-11017345.8324, 5749902.9406], [-11017338.5843, 5750481.249899998], [-11016762.3022, 5750481.307999998], [-11016769.5349, 5749902.985299997], [-11017345.8324, 5749902.9406]]"
SD,05,5th Meridian,127,0,N,067,0,W,0,SD051270N0670W0,BLM Cadastral - MT,127N 67W,SD051270N0670W0SN180,SN,Section,18,0,18,SD051270N0670W0SN180L12,L,Government Lot,12,,,L 12,,,,,,,,,,SW,SESW,L12,,,40 Acres,40.0,39.98592959,1343692800000,{808F3F66-C10D-4862-8EAB-C4553E1A255F},377977,333274.86328125,2309.2929822950637,"[[-11016769.5349, 5749902.985299997], [-11016762.3022, 5750481.307999998], [-11016186.0232, 5750481.325999998], [-11016193.2341, 5749903.025700003], [-11016769.5349, 5749902.985299997]]"
SD,05,5th Meridian,127,0,N,067,0,W,0,SD051270N0670W0,BLM Cadastral - MT,127N 67W,SD051270N0670W0SN070,SN,Section,07,0,07,SD051270N0670W0SN070L2,L,Government Lot,2,,X,L 2,,,,,,,,,,NW,SWNW,L2,,,25.87 Acres,25.87,25.87938376,1343692800000,{C055E5C5-9567-4DD6-A4F6-F161A43E842E},377816,215867.00390625,1903.764548692523,"[[-11017303.4967, 5753374.2082], [-11017672.7498, 5753374.405100003], [-11017673.0653, 5753953.530299999], [-11017296.7989, 5753953.289099999], [-11017303.4967, 5753374.2082]]"
SD,05,5th Meridian,128,0,N,068,0,W,0,SD051280N0680W0,BLM Cadastral - MT,128N 68W,SD051280N0680W0SN010,SN,Section,01,0,01,SD051280N0680W0SN010L1,L,Government Lot,1,,,L 1,,,,,,,,,,NE,NENE,L1,,,33.93 Acres,33.93,33.77477285,1343692800000,{AC3342A9-B406-4430-84A5-1BAB7A640CED},388971,282783.67578125,2133.5126074937107,"[[-11017762.1187, 5770673.102899998], [-11017677.8605, 5770672.218500003], [-11017677.8077, 5770184.723999999], [-11018252.6341, 5770181.447700001], [-11018252.628, 5770677.835100003], [-11017762.1187, 5770673.102899998]]"
SD,05,5th Meridian,128,0,N,068,0,W,0,SD051280N0680W0,BLM Cadastral - MT,128N 68W,SD051280N0680W0SN010,SN,Section,01,0,01,SD051280N0680W0SN010L2,L,Government Lot,2,,,L 2,,,,,,,,,,NE,NWNE,L2,,,34.53 Acres,34.53,34.38256164,1343692800000,{473F0612-1FD0-4427-A1A9-7428D07E9233},388970,287872.50390625,2151.27952422531,"[[-11018336.3113, 5770678.644100003], [-11018252.628, 5770677.835100003], [-11018252.6341, 5770181.447700001], [-11018827.4699, 5770178.1316], [-11018827.3987, 5770683.380900003], [-11018336.3113, 5770678.644100003]]"
SD,05,5th Meridian,128,0,N,068,0,W,0,SD051280N0680W0,BLM Cadastral - MT,128N 68W,SD051280N0680W0SN010,SN,Section,01,0,01,SD051280N0680W0SN010L3,L,Government Lot,3,,,L 3,,,,,,,,,,NW,NENW,L3,,,35.13 Acres,35.13,34.92467381,1343692800000,{EB7643E7-36E4-4999-B675-447C323443F1},388969,292411.4375,2166.930768143983,"[[-11018910.5065, 5770683.913800001], [-11018827.3987, 5770683.380900003], [-11018827.4699, 5770178.1316], [-11019401.7613, 5770173.837300003], [-11019401.5571, 5770687.041199997], [-11018910.5065, 5770683.913800001]]"
SD,05,5th Meridian,128,0,N,068,0,W,0,SD051280N0680W0,BLM Cadastral - MT,128N 68W,SD051280N0680W0SN010,SN,Section,01,0,01,SD051280N0680W0SN010ASWNE,A,Aliquot Part,SWNE,,,SWNE,,,,,,,,,,NE,SWNE,,,,40 Acres,40.0,39.87310543,1343692800000,{6B3384AE-3DAD-4604-B1B4-B64236B666D5},388973,333801.640625,2311.071985008007,"[[-11018827.5503, 5769597.422899999], [-11018827.4699, 5770178.1316], [-11018252.6341, 5770181.447700001], [-11018252.6403, 5769600.8500000015], [-11018827.5503, 5769597.422899999]]"
SD,05,5th Meridian,128,0,N,068,0,W,0,SD051280N0680W0,BLM Cadastral - MT,128N 68W,SD051280N0680W0SN010,SN,Section,01,0,01,SD051280N0680W0SN010ASENW,A,Aliquot Part,SENW,,,SENW,,,,,,,,,,NW,SENW,,,,40 Acres,40.0,39.81307451,1343692800000,{D2ABD889-CE39-4E33-B517-24B34D8EDF70},388974,333298.81640625,2309.340541225438,"[[-11019401.9871, 5769593.960199997], [-11019401.7613, 5770173.837300003], [-11018827.4699, 5770178.1316], [-11018827.5503, 5769597.422899999], [-11019401.9871, 5769593.960199997]]"
SD,05,5th Meridian,128,0,N,068,0,W,0,SD051280N0680W0,BLM Cadastral - MT,128N 68W,SD051280N0680W0SN010,SN,Section,01,0,01,SD051280N0680W0SN010ASENE,A,Aliquot Part,SENE,,,SENE,,,,,,,,,,NE,SENE,,,,40 Acres,40.0,39.86489932,1343692800000,{6F5DCEC5-C597-46B8-A616-9EEDC6CC5C0A},388972,333733.1953125,2310.8326456535724,"[[-11018252.6403, 5769600.8500000015], [-11018252.6341, 5770181.447700001], [-11017677.8077, 5770184.723999999], [-11017677.7335, 5769604.241599999], [-11018252.6403, 5769600.8500000015]]"
SD,05,5th Meridian,128,0,N,068,0,W,0,SD051280N0680W0,BLM Cadastral - MT,128N 68W,SD051280N0680W0SN010,SN,Section,01,0,01,SD051280N0680W0SN010ANWSE,A,Aliquot Part,NWSE,,,NWSE,,,,,,,,,,SE,NWSE,,,,40 Acres,40.0,39.87412994,1343692800000,{C1665022-8527-47BB-B20B-C87FE1053450},388997,333766.83984375,2310.945844826947,"[[-11018827.6308, 5769017.259199999], [-11018827.5503, 5769597.422899999], [-11018252.6403, 5769600.8500000015], [-11018252.6063, 5769020.019199997], [-11018827.6308, 5769017.259199999]]"
SD,05,5th Meridian,128,0,N,068,0,W,0,SD051280N0680W0,BLM Cadastral - MT,128N 68W,SD051280N0680W0SN010,SN,Section,01,0,01,SD051280N0680W0SN010ANESW,A,Aliquot Part,NESW,,,NESW,,,,,,,,,,SW,NESW,,,,40 Acres,40.0,39.80223994,1343692800000,{E35C6C7A-4BAA-4169-B944-17DB835103DD},388998,333164.8125,2308.8606069065377,"[[-11019402.4171, 5769014.503600001], [-11019401.9871, 5769593.960199997], [-11018827.5503, 5769597.422899999], [-11018827.6308, 5769017.259199999], [-11019402.4171, 5769014.503600001]]"
SD,05,5th Meridian,128,0,N,068,0,W,0,SD051280N0680W0,BLM Cadastral - MT,128N 68W,SD051280N0680W0SN010,SN,Section,01,0,01,SD051280N0680W0SN010ANWSW,A,Aliquot Part,NWSW,,,NWSW,,,,,,,,,,SW,NWSW,,,,40 Acres,40.0,39.75375381,1343692800000,{E62E4423-A00D-4FEE-8372-3E61340FC5FA},389009,332758.75390625,2307.4520337620415,"[[-11019977.2034, 5769011.707999997], [-11019976.424, 5769590.462099999], [-11019401.9871, 5769593.960199997], [-11019402.4171, 5769014.503600001], [-11019977.2034, 5769011.707999997]]"
SD,05,5th Meridian,128,0,N,068,0,W,0,SD051280N0680W0,BLM Cadastral - MT,128N 68W,SD051280N0680W0SN010,SN,Section,01,0,01,SD051280N0680W0SN010ASWSE,A,Aliquot Part,SWSE,,,SWSE,,,,,,,,,,SE,SWSE,,,,40 Acres,40.0,39.88495548,1343692800000,{8DEA4932-393B-45AC-82CE-E99CECB8930C},389021,333814.0234375,2311.10127405637,"[[-11018827.7111, 5768437.137800001], [-11018827.6308, 5769017.259199999], [-11018252.6063, 5769020.019199997], [-11018252.5723, 5768439.2129999995], [-11018827.7111, 5768437.137800001]]"
SD,05,5th Meridian,128,0,N,068,0,W,0,SD051280N0680W0,BLM Cadastral - MT,128N 68W,SD051280N0680W0SN010,SN,Section,01,0,01,SD051280N0680W0SN010ASESE,A,Aliquot Part,SESE,,,SESE,,,,,,,,,,SE,SESE,,,,40 Acres,40.0,39.930729,1343692800000,{DC9371E3-33F2-4BFE-A154-0CFCFE137904},389020,334197.30859375,2312.4332030796877,"[[-11018252.5723, 5768439.2129999995], [-11018252.6063, 5769020.019199997], [-11017677.585, 5769022.743699998], [-11017677.4365, 5768441.284000002], [-11018252.5723, 5768439.2129999995]]"
SD,05,5th Meridian,128,0,N,068,0,W,0,SD051280N0680W0,BLM Cadastral - MT,128N 68W,SD051280N0680W0SN010,SN,Section,01,0,01,SD051280N0680W0SN010ASWNW,A,Aliquot Part,SWNW,,,SWNW,,,,,,,,,,NW,SWNW,,,,40 Acres,40.0,39.75533443,1343692800000,{A72421C6-884B-4912-B704-A920D9ECD077},388985,332815.1171875,2307.659149984835,"[[-11019976.424, 5769590.462099999], [-11019976.0341, 5770169.507299997], [-11019401.7613, 5770173.837300003], [-11019401.9871, 5769593.960199997], [-11019976.424, 5769590.462099999]]"
SD,05,5th Meridian,128,0,N,068,0,W,0,SD051280N0680W0,BLM Cadastral - MT,128N 68W,SD051280N0680W0SN010,SN,Section,01,0,01,SD051280N0680W0SN010ASESW,A,Aliquot Part,SESW,,,SESW,,,,,,,,,,SW,SESW,,,,40 Acres,40.0,39.82965645,1343692800000,{DBBD4F2C-FB19-40D1-A059-3226E2E674D5},389024,333351.08203125,2309.495314627972,"[[-11019402.8471, 5768435.0625], [-11019402.4171, 5769014.503600001], [-11018827.6308, 5769017.259199999], [-11018827.7111, 5768437.137800001], [-11019402.8471, 5768435.0625]]"
SD,05,5th Meridian,128,0,N,068,0,W,0,SD051280N0680W0,BLM Cadastral - MT,128N 68W,SD051280N0680W0SN120,SN,Section,12,0,12,SD051280N0680W0SN120ANENE,A,Aliquot Part,NENE,,,NENE,,,,,,,,,,NE,NENE,,,,40 Acres,40.0,39.89005938,1343692800000,{5409A9EE-F88A-4AB6-8FC8-E3BA2DBD147F},389044,333813.546875,2311.093404364045,"[[-11018252.8104, 5767859.102899998], [-11018252.5723, 5768439.2129999995], [-11017677.4365, 5768441.284000002], [-11017677.4797, 5767860.773400001], [-11018252.8104, 5767859.102899998]]"
SD,05,5th Meridian,128,0,N,068,0,W,0,SD051280N0680W0,BLM Cadastral - MT,128N 68W,SD051280N0680W0SN010,SN,Section,01,0,01,SD051280N0680W0SN010ASWSW,A,Aliquot Part,SWSW,,,SWSW,,,,,,,,,,SW,SWSW,,,,40 Acres,40.0,39.78141867,1343692800000,{E6F58035-5086-4A34-9E78-FA53E0D65DB0},389033,332947.1171875,2308.0938153675925,"[[-11019977.9859, 5768432.991599999], [-11019977.2034, 5769011.707999997], [-11019402.4171, 5769014.503600001], [-11019402.8471, 5768435.0625], [-11019977.9859, 5768432.991599999]]"
SD,05,5th Meridian,128,0,N,068,0,W,0,SD051280N0680W0,BLM Cadastral - MT,128N 68W,SD051280N0680W0SN010,SN,Section,01,0,01,SD051280N0680W0SN010ANESE,A,Aliquot Part,NESE,,,NESE,,,,,,,,,,SE,NESE,,,,40 Acres,40.0,39.91975071,1343692800000,{92A2BBC2-D321-4A7A-9999-A11993857FF1},388996,334148.88671875,2312.273278482679,"[[-11018252.6063, 5769020.019199997], [-11018252.6403, 5769600.8500000015], [-11017677.7335, 5769604.241599999], [-11017677.585, 5769022.743699998], [-11018252.6063, 5769020.019199997]]"
SD,05,5th Meridian,128,0,N,068,0,W,0,SD051280N0680W0,BLM Cadastral - MT,128N 68W,SD051280N0680W0SN120,SN,Section,12,0,12,SD051280N0680W0SN120ANWNE,A,Aliquot Part,NWNE,,,NWNE,,,,,,,,,,NE,NWNE,,,,40 Acres,40.0,39.86358497,1343692800000,{A9C5A881-5870-4C65-9E0F-7EC67657F2D6},389045,333591.88671875,2310.324280199361,"[[-11018828.1381, 5767857.396600001], [-11018827.7111, 5768437.137800001], [-11018252.5723, 5768439.2129999995], [-11018252.8104, 5767859.102899998], [-11018828.1381, 5767857.396600001]]"
SD,05,5th Meridian,128,0,N,068,0,W,0,SD051280N0680W0,BLM Cadastral - MT,128N 68W,SD051280N0680W0SN120,SN,Section,12,0,12,SD051280N0680W0SN120ANENW,A,Aliquot Part,NENW,,,NENW,,,,,,,,,,NW,NENW,,,,40 Acres,40.0,39.83835638,1343692800000,{8DB53701-E2BF-408F-B8A8-26D9E4C9432B},389050,333380.64453125,2309.59137881135,"[[-11019403.4687, 5767855.685699999], [-11019402.8471, 5768435.0625], [-11018827.7111, 5768437.137800001], [-11018828.1381, 5767857.396600001], [-11019403.4687, 5767855.685699999]]"
SD,05,5th Meridian,128,0,N,068,0,W,0,SD051280N0680W0,BLM Cadastral - MT,128N 68W,SD051280N0680W0SN100,SN,Section,10,0,10,SD051280N0680W0SN100ANWNE,A,Aliquot Part,NWNE,,,NWNE,,,,,,,,,,NE,NWNE,,,,40 Acres,40.0,39.97592633,1343692800000,{F3FD20A6-78CA-45D1-B174-B9383B2EABE4},389060,334531.73046875,2313.5501517790085,"[[-11023435.348, 5767855.148000002], [-11023435.2331, 5768434.0405], [-11022857.1163, 5768434.357799999], [-11022857.531, 5767855.634400003], [-11023435.348, 5767855.148000002]]"
SD,05,5th Meridian,128,0,N,068,0,W,0,SD051280N0680W0,BLM Cadastral - MT,128N 68W,SD051280N0680W0SN100,SN,Section,10,0,10,SD051280N0680W0SN100ANENW,A,Aliquot Part,NENW,,,NENW,,,,,,,,,,NW,NENW,,,,40 Acres,40.0,39.98761564,1343692800000,{9CC07277-6B50-407B-BDE3-454F4F692C04},389063,334629.51953125,2313.88802653385,"[[-11024013.1649, 5767854.666199997], [-11024013.35, 5768433.727600001], [-11023435.2331, 5768434.0405], [-11023435.348, 5767855.148000002], [-11024013.1649, 5767854.666199997]]"
SD,05,5th Meridian,128,0,N,068,0,W,0,SD051280N0680W0,BLM Cadastral - MT,128N 68W,SD051280N0680W0SN100,SN,Section,10,0,10,SD051280N0680W0SN100ANWNW,A,Aliquot Part,NWNW,,,NWNW,,,,,,,,,,NW,NWNW,,,,40 Acres,40.0,40.00068202,1343692800000,{32134BD6-8B33-4732-8F69-447D08975E72},389066,334738.80078125,2314.265952733096,"[[-11024590.9819, 5767854.144500002], [-11024591.4668, 5768433.4147000015], [-11024013.35, 5768433.727600001], [-11024013.1649, 5767854.666199997], [-11024590.9819, 5767854.144500002]]"
SD,05,5th Meridian,128,0,N,068,0,W,0,SD051280N0680W0,BLM Cadastral - MT,128N 68W,SD051280N0680W0SN110,SN,Section,11,0,11,SD051280N0680W0SN110ANENW,A,Aliquot Part,NENW,,,NENW,,,,,,,,,,NW,NENW,,,,40 Acres,40.0,39.781929,1343692800000,{85D3A480-FB6F-4715-A33B-D4C429213F28},389062,332908.26171875,2307.9387803468644,"[[-11021129.2568, 5767855.043899998], [-11021704.4854, 5767855.579999998], [-11021703.746, 5768434.25], [-11021128.4927, 5768433.829400003], [-11021129.2568, 5767855.043899998]]"
SD,05,5th Meridian,128,0,N,068,0,W,0,SD051280N0680W0,BLM Cadastral - MT,128N 68W,SD051280N0680W0SN120,SN,Section,12,0,12,SD051280N0680W0SN120ASENE,A,Aliquot Part,SENE,,,SENE,,,,,,,,,,NE,SENE,,,,40 Acres,40.0,39.9068104,1343692800000,{3939AEB3-08AA-490C-B32B-F34BD085AE0E},389068,333910.3203125,2311.424006487604,"[[-11018253.0454, 5767279.012699999], [-11018252.8104, 5767859.102899998], [-11017677.4797, 5767860.773400001], [-11017677.523, 5767280.296599999], [-11018253.0454, 5767279.012699999]]"
