has_match,matched_both,match_type,secdivid_from_sd_server,surface_match_value,surface_match_row,surface_source_data,subsurface_match_value,subsurface_match_row,subsurface_source_data
True,True,both,SD070080S0070E0SN220ASESW,0080S0070E0SN22ASESW,64.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,008007SN22ASESW,886.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD070080S0070E0SN300L1,0080S0070E0SN30L1,102.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,008007SN30L1,837.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD070080S0070E0SN220ASWSW,0080S0070E0SN22ASWSW,63.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,008007SN22ASWSW,885.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD070080S0070E0SN300ANENW,0080S0070E0SN30ANENW,93.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,008007SN30ANENW,835.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD070080S0070E0SN280ANWNW,0080S0070E0SN28ANWNW,77.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,008007SN28ANWNW,911.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD070080S0070E0SN290ANWNE,0080S0070E0SN29ANWNE,85.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,008007SN29ANWNE,831.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD070080S0070E0SN300ANENE,0080S0070E0SN30ANENE,90.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,008007SN30ANENE,844.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD070080S0070E0SN300ANWNE,0080S0070E0SN30ANWNE,89.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,008007SN30ANWNE,843.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD070080S0070E0SN290ANENE,0080S0070E0SN29ANENE,86.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,008007SN29ANENE,832.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD070080S0070E0SN280ANENW,0080S0070E0SN28ANENW,78.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,008007SN28ANENW,912.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD070080S0070E0SN300L2,0080S0070E0SN30L2,101.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,008007SN30L2,838.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD070080S0070E0SN300ASENW,0080S0070E0SN30ASENW,94.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,008007SN30ASENW,836.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD070080S0070E0SN290ASENE,0080S0070E0SN29ASENE,88.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,008007SN29ASENE,834.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD070080S0070E0SN280ASENW,0080S0070E0SN28ASENW,80.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,008007SN28ASENW,914.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD070080S0070E0SN290ANESE,0080S0070E0SN29ANESE,82.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,008007SN29ANESE,828.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD070080S0070E0SN280ANWSW,0080S0070E0SN28ANWSW,73.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,008007SN28ANWSW,907.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD070080S0070E0SN300ASWNE,0080S0070E0SN30ASWNE,91.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,008007SN30ASWNE,845.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD070080S0070E0SN280ANESW,0080S0070E0SN28ANESW,74.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,008007SN28ANESW,908.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD070080S0070E0SN270ANESE,0080S0070E0SN27ANESE,70.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,008007SN27ANESE,872.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD070080S0070E0SN280ASWNW,0080S0070E0SN28ASWNW,79.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,008007SN28ASWNW,913.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD070080S0070E0SN290ASWSE,0080S0070E0SN29ASWSE,83.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,008007SN29ASWSE,829.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD070080S0070E0SN290ASESE,0080S0070E0SN29ASESE,84.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,008007SN29ASESE,830.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD070080S0070E0SN300ASENE,0080S0070E0SN30ASENE,92.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,008007SN30ASENE,846.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD070080S0070E0SN290ASWNE,0080S0070E0SN29ASWNE,87.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,008007SN29ASWNE,833.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD070080S0070E0SN280ASESW,0080S0070E0SN28ASESW,76.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,008007SN28ASESW,910.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD070080S0070E0SN270ASESE,0080S0070E0SN27ASESE,72.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,008007SN27ASESE,874.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD070080S0070E0SN290ANWSE,0080S0070E0SN29ANWSE,81.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,008007SN29ANWSE,827.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD070080S0070E0SN270ANWSE,0080S0070E0SN27ANWSE,69.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,008007SN27ANWSE,871.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD070080S0070E0SN280ASWSW,0080S0070E0SN28ASWSW,75.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,008007SN28ASWSW,909.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD070080S0070E0SN270ASWSE,0080S0070E0SN27ASWSE,71.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,008007SN27ASWSE,873.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD070090S0010E0SN260ANENW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,009001SN26ANENW,920.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD070090S0010E0SN260ANWNW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,009001SN26ANWNW,919.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD070090S0010E0SN260ASWNW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,009001SN26ASWNW,921.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD070090S0010E0SN260ASENW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,009001SN26ASENW,922.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD070090S0010E0SN260ANWSW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,009001SN26ANWSW,915.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD070090S0010E0SN260ANESW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,009001SN26ANESW,916.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD070090S0010E0SN260ASESW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,009001SN26ASESW,918.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD070090S0010E0SN260ASWSW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,009001SN26ASWSW,917.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD070100N0050E0SN090ANWNW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,010005SN09ANWNW,927.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD070100N0050E0SN090ANENW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,010005SN09ANENW,928.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD070100N0050E0SN090ASWNW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,010005SN09ASWNW,929.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD070100N0050E0SN090ASENW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,010005SN09ASENW,930.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD070100N0050E0SN090ANESW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,010005SN09ANESW,924.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD070100N0050E0SN090ASWSW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,010005SN09ASWSW,925.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD070100N0050E0SN090ANWSW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,010005SN09ANWSW,923.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD070100N0050E0SN090ASESW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,010005SN09ASESW,926.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD070100S0050E0SN150ANWSW,0100S0050E0SN15ANWSW,97.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD070100S0050E0SN150ANESW,0100S0050E0SN15ANESW,98.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD070100S0050E0SN150ASWSW,0100S0050E0SN15ASWSW,99.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD070100S0050E0SN150ASESW,0100S0050E0SN15ASESW,100.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051090N0670W0SN120ANESE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,109067SN12ANESE,1014.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051090N0670W0SN120ANWSE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,109067SN12ANWSE,1013.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051090N0670W0SN120ASESE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,109067SN12ASESE,1016.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051090N0670W0SN120ASWSE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,109067SN12ASWSE,1015.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051090N0690W0SN040L3,1090N0690W0SN04L3,112.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,109069SN04L3,987.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051090N0690W0SN050L2,1090N0690W0SN05L2,104.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,109069SN05L2,984.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051090N0690W0SN040L4,1090N0690W0SN04L4,107.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,109069SN04L4,990.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051090N0690W0SN040ASENW,1090N0690W0SN04ASENW,115.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,109069SN04ASENW,1010.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051090N0690W0SN050ASWNE,1090N0690W0SN05ASWNE,116.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,109069SN05ASWNE,1007.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051090N0690W0SN050L1,1090N0690W0SN05L1,111.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,109069SN05L1,982.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051090N0690W0SN010ANWSW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,109069SN01ANWSW,1034.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051090N0690W0SN040ASWNW,1090N0690W0SN04ASWNW,114.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,109069SN04ASWNW,1009.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051090N0690W0SN050ASENE,1090N0690W0SN05ASENE,117.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,109069SN05ASENE,1008.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051090N0690W0SN010ASESW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,109069SN01ASESW,1037.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051090N0690W0SN010ASWSW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,109069SN01ASWSW,1036.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051090N0690W0SN010ANESW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,109069SN01ANESW,1035.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051120N0480W0SN120L1,1120N0480W0SN12L1,7.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
False,False,,SD051120N0480W0SN120L2,,0.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051120N0480W0SN120L3,1120N0480W0SN12L3,2.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051120N0480W0SN120L4,1120N0480W0SN12L4,4.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051120N0480W0SN130L1,1120N0480W0SN13L1,6.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051120N0480W0SN130L2,1120N0480W0SN13L2,1.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051120N0480W0SN130ASWNE,1120N0480W0SN13ASWNE,14.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051120N0480W0SN130L3,1120N0480W0SN13L3,3.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051120N0480W0SN130ASENW,1120N0480W0SN13ASENW,13.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
False,False,,SD051120N0480W0SN140ANWSE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,0.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051120N0480W0SN130ASESE,1120N0480W0SN13ASESE,12.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051120N0480W0SN130ANWSE,1120N0480W0SN13ANWSE,9.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051120N0480W0SN130ANESE,1120N0480W0SN13ANESE,10.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051120N0480W0SN130ASWSE,1120N0480W0SN13ASWSE,11.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051190N0560W0SN090ASESW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,119056SN09ASESW,152.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051190N0560W0SN090ASWSW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,119056SN09ASWSW,151.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051190N0580W0SN020ANESE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,119058SN02ANESE,30.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051190N0580W0SN020ASESE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,119058SN02ASESE,31.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051190N0580W0SN080ANWNW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,119058SN08ANWNW,121.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051190N0580W0SN080ANENE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,119058SN08ANENE,102.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051190N0580W0SN080ASESE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,119058SN08ASESE,146.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051190N0580W0SN080ASWSE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,119058SN08ASWSE,145.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051190N0580W0SN200ANESW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,119058SN20ANESW,171.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051190N0580W0SN200ANWSW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,119058SN20ANWSW,170.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051190N0580W0SN200ASESW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,119058SN20ASESW,173.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051190N0580W0SN200ASWSW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,119058SN20ASWSW,172.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051190N0580W0SN300ANWNE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,119058SN30ANWNE,93.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051190N0580W0SN300ANENE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,119058SN30ANENE,94.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051190N0580W0SN300ASWNE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,119058SN30ASWNE,95.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051190N0580W0SN300ASENE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,119058SN30ASENE,96.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
