HoldingDetailID,LeaseType,LegalDescription,GISGlobalId,ApprovedforProd,CountyName,Acres,MineralsLeaseID,AuctionUnitID,LeaseNumber,MineralsAuctionDate,MineralsAwardDate,GrossAcres,NetAcres,TractNumber,MineralsAuctionID,TrustName,LocationDescription,Township,TownshipDirection,Range,RangeDirection,Section,QuarterDescription,Meridian,STRM,HoldingDetailTypeID
2A35A58B-9F96-E011-82A2-00155D28E806,Short-term Commercial,0.83 AC IN THE SE/4 NE/4 NW/4 SEC 36-27N-03EIM; BEG AT A PT 1200'S OF THE NW/C;  TH 190'W; TH 190'S; TH 190'E; TH 190'N TO POB. INCL NON-EXCL USE OF ROAD EXT FROM NORTH SEC LINE,{D89FD36E-4521-4968-A15C-BCB020C0ED85},00:00.0,KAY,0.83,NULL,2935A58B-9F96-E011-82A2-00155D28E806,105922,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From intersection of Hwys 77 and 11, North of Ponca City, 8 miles East and 1/2 mile North to SE corner of lease",27,N,3,E,36,NW,I,36-27N-03EIM,3
3D35A58B-9F96-E011-82A2-00155D28E806,Short-term Commercial,0.77 AC IN SW/4 NW/4 NW/4 SEC 36-21N-10WIM more particularly described as commencing at the NW corner thence South 331.19' to POB; thence East 150.00'; thence South 225'; thence West 150'; thence N 2025' to POB,{A5AD48CF-5D90-4A88-B065-1B361506B8E2},00:00.0,MAJOR,0.77,NULL,3C35A58B-9F96-E011-82A2-00155D28E806,105939,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Ames, 2 1/2 miles West and 1/2 mile North to SW corner of property (Recreation/Hunting Potential)",21,N,10,W,36,SW,I,36-21N-10WIM,3
8435A58B-9F96-E011-82A2-00155D28E806,Short-term Commercial,1.09 AC IN N/2 SE/4 SEC 16-22N-15WIM; E-W ROADWAY EXTENDING ACROSS THE N/2 OF SE/4; 18' IN WIDTH AND APPROX 2640' IN LENGTH.,{C11A1951-D71E-422B-9CCB-D086A0BEDDEF},00:00.0,MAJOR,1.09,NULL,8335A58B-9F96-E011-82A2-00155D28E806,105979,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From intersection of Hwys 281 and 412, AKA Bouse Jct, 5 miles East and 1 1/2 miles South to NE corner of property",22,N,15,W,16,SE,I,16-22N-15WIM,3
5A37A58B-9F96-E011-82A2-00155D28E806,Short-term Commercial,"0.91 AC IN THE NE/4 NE/4 NE/4 SEC 16-01S-09WIM; BEG AT THE NE/C; TH 210'W; TH 195'S; TH 117'E; TH 15""N; TH 93'E; TH 180'N  TO POB.",{BBB2DB3C-B552-4437-97A6-95DA6FA0F191},00:00.0,COTTON,0.91,NULL,5937A58B-9F96-E011-82A2-00155D28E806,106152,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From elevator in Hulen, 2 miles South on Hwy 65 and 4 1/2 miles East to NW corner of lease",1,S,9,W,16,NE,I,16-01S-09WIM,3
8F37A58B-9F96-E011-82A2-00155D28E806,Short-term Commercial,1.0 AC IN NW/4 NW/4 NE/4 SEC. 17-02N-10WIM; BEG AT THE NW/C OF NE/4; TH 190'E; TH 230'S; TH 190'W; TH 230'N TO POB; ,{DA72E685-A80B-4F36-B8C1-0E6A7092BF1E},00:00.0,COMANCHE,1,NULL,8E37A58B-9F96-E011-82A2-00155D28E806,106162,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From intersection of Hwys 7 and I-44, 6 1/2 miles East to trail road and 3 1/2 miles North to SE corner of lease",2,N,10,W,17,NE,I,17-02N-10WIM,3
B437A58B-9F96-E011-82A2-00155D28E806,Short-term Commercial,"a 1.52 acre parcel in the S/2 of Section 21-15N-22W more particularly described as commencing at a point 2518' East of the SW corner of the Section thence N0°36'38""E a distance of 74.68' thence N28°11'20""W a distance of 1348.23; thence N57°41'42""E a distance of 24.84; thence N4°07'37""W a distance of 184.00' thence N87°12'52""E a distance of 200', thence S4°07'37""E a distance of 200' thence S87°12'52""W a distance of 184' thence S57°41'42""W a distance of 14.84' thence S28°03'37""E a distance of 1420.32' thence N89°46'43""W a distance of 57.60' to POB containing 1.532 acres mol",{B1BDFE03-C077-4F34-A97F-548A0ACB6041},00:00.0,ROGER MILLS,1.52,NULL,B337A58B-9F96-E011-82A2-00155D28E806,106171,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"FROM STRONG CITY: 2 1/2 MILES EAST ON HWY 33, 3 MILES NORTH, 1 MILE EAST AND 1/2 MILE WEST TO LEASE ON NORTH SIDE OF COUNTY ROAD.",15,N,22,W,21,SW,I,21-15N-22WIM,3
BB37A58B-9F96-E011-82A2-00155D28E806,Short-term Commercial,160 AC IN NW/4 SEC 36-4N-20WIM; TOP LEASE ,{68D5DC14-426F-4DE1-B08A-604A940C1205},00:00.0,JACKSON,0,NULL,BA37A58B-9F96-E011-82A2-00155D28E806,106172,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From intersection of Hwys 283 and 19 in Blair, 5 miles East on Hwy 19 to NE corner of property",4,N,20,W,36,NW,I,36-04N-20WIM,3
53329D91-9F96-E011-82A2-00155D28E806,Short-term Commercial,a 1.98 acre tract in the W/2 W/2 NW/4 Sec. 16-03N-10W beginning 1055' S of the NW corner of the Section thence East 325' thence South 265' thence West 325' thence North 265' to pob,{A5E2DE50-1F21-4CB8-81E0-76D15B05017D},00:00.0,COMANCHE,1.98,NULL,52329D91-9F96-E011-82A2-00155D28E806,106178,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From intersection of Hwys 17 and 277 in Elgin, 1 1/2 miles East to trail road and 3 miles South to NW corner of property",3,N,10,W,16,NW,I,16-03N-10WIM,3
5A329D91-9F96-E011-82A2-00155D28E806,Short-term Commercial,A road approximately 3472’ long by 18’ wide along a centerline commencing at a point 1557’ W of the NE corner of Sec 36-7N-14EIM thence S5°13’36” 571.54’ thence S24°24’07”E a distance of 217.67’ thence S47°58’25”E a distance of 730.69 thence S46°22’30”W W a distance of 834.15’ thence N89°03’25”W a distance of 388.68’ thence N36°44’58”W a distance of 450.91’ thence N65°48’08”W a distance of 507.04’.,{DD389F81-0F12-49C7-A928-442665FA4EA6},00:00.0,POTTAWATOMIE,1.57,NULL,59329D91-9F96-E011-82A2-00155D28E806,106181,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From intersection of Hwys 39 & 177, near Asher, 7 miles East on 39, 4 miles North, 1 mile West to NE corner of property (Hunting/Recreation Potential)",7,N,4,E,36,NW,I,36-07N-04EIM,3
72329D91-9F96-E011-82A2-00155D28E806,Short-term Commercial,a 0.10 acre parcel in the SW/4 NW/4 NW/4  in Sec 36-19N-02EIM more particulalry described as located approximately 1300' South of the North Section line and approximately 225' East of the West Section Line (134' East of the East edge of SH 177),{688E2F83-F580-4EFF-A467-77B1D61C79B4},00:00.0,PAYNE,0.1,NULL,71329D91-9F96-E011-82A2-00155D28E806,106187,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From intersection of Hwys 51 and 177 in Stillwater, 2 miles South to NW corner of property",19,N,2,E,36,NW,I,36-19N-02EIM,3
B1329D91-9F96-E011-82A2-00155D28E806,Short-term Commercial,SW SW 0.10 AC IN THE SW/4 SW/4 SW/4 SEC 16-12N-06EIM ,{A2FB74FB-E0CF-4E49-BBBA-37433BD67608},00:00.0,LINCOLN,0.1,NULL,B0329D91-9F96-E011-82A2-00155D28E806,106202,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From intersection of Hwys 62 and 99 in Prague, 1 1/4 miles North on Hwy 99 to SW corner of property (On East side of road)",12,N,6,E,16,SW,I,16-12N-06EIM,3
D1329D91-9F96-E011-82A2-00155D28E806,Short-term Commercial,".23 AC IN SE/4 NE/4 SW/4 SEC 36-24N-25WIM; BEG APPROX 1802.14E & 1843.07N OF THE SW/C; TH 100'N; TH 100'E, TH 100'S; TH 100'W TO POB.",{4762DFF1-F0DF-4FE4-9171-C5A3BA94C75E},00:00.0,ELLIS,0.23,NULL,D0329D91-9F96-E011-82A2-00155D28E806,106215,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Shattuck: 16 1/2 miles North, 2 1/2 miles East.",24,N,25,W,36,SW,I,36-24N-25WIM,3
D8329D91-9F96-E011-82A2-00155D28E806,Short-term Commercial,SW/4SW/4SW4SW/4 SEC 36-06N-09WIM,{0719C631-70C1-4603-A3D3-BEFB8A0DA703},00:00.0,CADDO,1.23,NULL,D7329D91-9F96-E011-82A2-00155D28E806,106217,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1 3/4 MILES EAST OF CEMENT, TO THE SW CORNER.",6,N,9,W,36,SW,I,36-06N-09WIM,3
FB329D91-9F96-E011-82A2-00155D28E806,Short-term Commercial,2.06 AC IN THE NW/4 NW/4 SEC 36-13N-12WIM; NON-EXCL 20' WIDE ROAD BEG FRM THE NORTH SECTION LINE OF THE NW/4 OF NW/4; TH 758'S; TH 758'SE'TRLY; TH 1007'S TO CLO P.L.; -AND- (TO WELL MORDECAI 3-36) BEG. FRM 2ND JUNCTURE; 1212'E; TH 760'SE'TRLY TO CLO P.L.,{1D439235-D088-4D68-9481-70C478A471FC},00:00.0,BLAINE,2.06,NULL,FA329D91-9F96-E011-82A2-00155D28E806,106230,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,13,N,12,W,36,NW,I,36-13N-12WIM,3
0B339D91-9F96-E011-82A2-00155D28E806,Short-term Commercial,2.98 AC IN NW/4 NE/4 NE/4 SEC 36-06N-14ECM; BEG AT PT 32.96'S & 44'W OF NE/C; TH N89.5630W 360'; TH S 360'; TH S89.5630E 360'; TH N 360' TO POB,{48FDBF0B-395E-47FA-BEA9-5A2BC3188A42},00:00.0,TEXAS,2.98,NULL,0A339D91-9F96-E011-82A2-00155D28E806,106236,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From intersection of County Rd 7 and Hwy 136 North of Guymon, 6 miles North to NE/C of lease",6,N,14,E,36,NE,C,36-06N-14ECM,3
38339D91-9F96-E011-82A2-00155D28E806,Short-term Commercial,a 0.10 acre tract in the SE/4 NE/4 NE/4 in Sec 36-02N-13WIM located approximately 317' North of the centerline of the point where the railroad tract crosses the Section line.,{B180D4FA-5F8A-46BE-9B49-E10B2558D508},00:00.0,COMANCHE,0.1,NULL,37339D91-9F96-E011-82A2-00155D28E806,106249,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From intersection of Goodyear Blvd and Lee Blvd in Lawton,  approximately 3/4 mile north to SE corner of lease",2,N,13,W,36,NE,I,36-02N-13WIM,3
66339D91-9F96-E011-82A2-00155D28E806,Short-term Commercial,57.16 AC IN THE SE/4 SE/4 NE/4 SEC 27-11N-22WUNL BEG IN NE/C 1440'S; TH 500'W; TH 450' S62.04W; TH 700'W; TH 1650.8'N; TH 1597.58'E TO PT OF BEG.,{DF1D2B49-ADAF-437E-8501-808EB3150062},00:00.0,BECKHAM,57.16,NULL,65339D91-9F96-E011-82A2-00155D28E806,106257,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From intersection of I-40 and Hwy 34 West of Elk City, 1 1/2 miles North to Hwy 6 and 1 1/4 miles West on Hwy 6 to NE corner of property",11,N,22,W,28,NE,I,28-11N-22WIM,3
A3339D91-9F96-E011-82A2-00155D28E806,Short-term Commercial,a 1.6 acre parcel in the NW/4 SW/4 NE/4 of Sec. 7-05S-10W more particularly described as beginning approximately 950' North of the SW corner of the NE/4 thence East 265' thence North 265' thence West 265' thence South 265' to pob,{184844BB-6767-4925-BAC8-46E4B9F4E24E},NULL,COTTON,1.6,NULL,A2339D91-9F96-E011-82A2-00155D28E806,106268,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From intersection of Hwys 70 and 65 South of Temple, 3 miles West, 1 mile South,  1/4 mile East, and 1/2 mile South to NW corner of lease",5,S,10,W,7,NE,I,07-05S-10WIM,3
BB339D91-9F96-E011-82A2-00155D28E806,Short-term Commercial,0.92 AC IN SE/4 SW/4 SE/4 SEC. 16-03N-09WIM; BEG AT A POINT 1528.9 FT W OF SE/C SE/4; TH N 200' TH W 200' TH S 200' TH E 200' TO POB.,{ADB00062-E784-4E34-B50B-A7F85C9BFBFB},00:00.0,COMANCHE,0.92,NULL,BA339D91-9F96-E011-82A2-00155D28E806,106272,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From intersection of Hwys 65 and 17 in Sterling, 2 miles South and 1 1/2 miles East to SW corner of property",3,N,9,W,16,SE,I,16-03N-09WIM,3
CE339D91-9F96-E011-82A2-00155D28E806,Short-term Commercial,0.10 AC IN NE/4 NE/4 NE/4 SEC. 36-02N-13WIM;  SITE LOCATED APPROX 125 FEET SOUTH AND 50 FEET WEST OF THE NE/C OF THE NE/4.,{8F3A13FC-FE83-4CC6-889C-93027308D0E6},00:00.0,COMANCHE,0.1,NULL,CD339D91-9F96-E011-82A2-00155D28E806,106275,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From intersection of Goodyear Blvd and Lee Blvd in Lawton,  approximately 3/4 mile north to SE corner of lease",2,N,13,W,36,NE,I,36-02N-13WIM,3
D5339D91-9F96-E011-82A2-00155D28E806,Short-term Commercial,2.4 AC IN THE NW/4 NE/4 SE/4 SEC 7-4N-18WIM,{4507C1E8-9475-4141-AA65-7A9227E44DFE},00:00.0,KIOWA,2.4,NULL,D4339D91-9F96-E011-82A2-00155D28E806,106277,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,4,N,18,W,7,SE,I,07-04N-18WIM,3
EA339D91-9F96-E011-82A2-00155D28E806,Short-term Commercial,5.25 AC IN THE SE/4 SE/4 SW/4 SEC 36-12N-04EIM; BEG AT A POINT APPROX 450' E OF THE SW/C; TH NORTH 480'; TH EAST 480'; TH SOUTH 480'; TH WEST 480' TO THE POB.,{5C4E2171-A48C-4104-A7A7-4D1299629A0E},00:00.0,LINCOLN,5.29,NULL,E9339D91-9F96-E011-82A2-00155D28E806,106283,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,12,N,4,E,36,SW,I,36-12N-04EIM,3
FF339D91-9F96-E011-82A2-00155D28E806,Short-term Commercial,"5.74 AC IN NE/4 NE/4 NW/4 SEC. 29-02N-09WIM; BEG APPROX 200'W OF THE NE/C OF NW/4, TH 500'S; TH 500'W; TH 500'N; TH 500'E TO POB.",{6EAC3031-2702-476F-A8DB-3CB6A8FDFA3A},00:00.0,COMANCHE,5.74,NULL,FE339D91-9F96-E011-82A2-00155D28E806,106288,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From intersection of Hwy 7 and 65, 3 miles East, 2 miles North and 1/2 mile West to NE corner of lease",2,N,9,W,29,NW,I,29-02N-09WIM,3
06349D91-9F96-E011-82A2-00155D28E806,Short-term Commercial,a 0.10 acre parcel in the SE/4 SW/4 SW/4 in Sec 16-19N-03EIM more particularly described as located approximately 1154' east of the west section line and 233' North of the south section line (108' north of the north edge of SH 51,{3975155A-0D21-4A44-A1FD-0E382E0BBD10},00:00.0,PAYNE,0.1,NULL,05349D91-9F96-E011-82A2-00155D28E806,106289,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From intersection of Hwys 51 and 177 in Stillwater, 3  1/8 miles East to SW corner of lease",19,N,3,E,16,SW,I,16-19N-03EIM,3
0C349D91-9F96-E011-82A2-00155D28E806,Short-term Commercial,a 0.10 acre parcel in the SW/4 SW/4 NW/4  in Sec 36-19N-02EIM more particularly described  located approximately 1986' South of the North Section line and approximately 76' East of the West Section Line (45' East of the East edge of SH 177),{8F6391C1-74FB-46A1-AC53-999251EBBF63},00:00.0,PAYNE,0.1,NULL,0B349D91-9F96-E011-82A2-00155D28E806,106290,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From intersection of Hwys 51 and 177 in Stillwater, 2 miles South to NW corner of property",19,N,2,E,36,NW,I,36-19N-02EIM,3
2E349D91-9F96-E011-82A2-00155D28E806,Short-term Commercial,2.5 AC IN the SE corner of Lot 7 SEC 36-20N-14WIM,{D84514C2-07A9-4472-96F1-1314708EAE67},00:00.0,DEWEY,2.5,NULL,2D349D91-9F96-E011-82A2-00155D28E806,106298,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Cedar Springs on Hwy 60,  3 miles South, 4 miles West, 3/4 miles  South (On East side of road)",20,N,14,W,36,SE,I,36-20N-14WIM,3
66349D91-9F96-E011-82A2-00155D28E806,Short-term Commercial,0.89 AC IN SE/4 SE/4 NE/4 SEC 36-11N-03EIM;  SHOWN PRECISELY ON EXHIBIT A IN FILE.,{105C167F-4794-4050-B32A-FDDE6549BBEF},00:00.0,POTTAWATOMIE,0.89,NULL,65349D91-9F96-E011-82A2-00155D28E806,106313,NULL,NULL,NULL,NULL,NULL,NULL,NULL,This tract is located at the  NW corner of intersection of I-40 & Kickapoo St in Shawnee (West of Shawnee Mall),11,N,3,E,36,NE,I,36-11N-03EIM,3
83349D91-9F96-E011-82A2-00155D28E806,Short-term Commercial,"a 2.491 acre parcel in the N/2 NW/4 of Section 5-16N-17W commencing at a point 169' West of the NE corner of the NW/4 being a road 18' wide centered along a line S84°28""'25""E a distance of 677.07 thence; N87°55""'40""E a distance of 43.43 thence; N80°34""'40""E a distance of 48 thence; N75°2""'38""E a distance of 33.49 thence; N66°53""'31""E a distance of 30.03 thence; N67°4""'41""E a distance of 221.91 thence; N60°28""'6""E a distance of 52.6 thence; N49°31""'17""E a distance of 43.57 thence; N43°49""'22""E a distance of 49.01 thence; N34°40""'46""E a distance of 43 thence; N28°59""'32""E a distance of 52.1 thence; N16°58""'22""E a distance of 232.48 thence; N29°2""'22""E a distance of 128.51 thence; N35°21""'21""E a distance of 105.01 thence; N51°40""'41""E a distance of 97.57 thence; N63°46""'41""E a distance of 165.37 thence; N53°47""'31""E a distance of 33.25 thence; N40°13""'24""E a distance of 39.1 thence; N36°14""'17""E a distance of 36.04 thence; N25°44""'18""E a distance of 43.61 thence; N31°32""'53""E a distance of 277.51 thence; N40°10""'23""E a distance of 70.95 thence; N44°40""'25""E a distance of 70.71 thence; N45°39""'1""E a distance of 60.69 thence; N56°52""'57""E a distance of 54.65 thence; N64°47""'41""E a distance of 47.97 thence; N70°14""'50""E a distance of 51.14 thence; N79°3""'57""E a distance of 53.85 thence; N85°26""'45""E a distance of 59.37 thence; N68°17""'2""E a distance of 38.22 thence; N58°12""'13""E a distance of 49.21 thence; N45°7""'29""E a distance of 52.34 thence; N45°21""'11""E a distance of 139.75 thence; N61°17""'42""E a distance of 35.98 thence; N79°57""'42""E a distance of 36.03 thence; N75°42""'37""E a distance of 35.01 thence; N63°10""'31""E a distance of 57.45.",{E9FC246D-87FD-47E5-8675-5A2BA552FE4C},00:00.0,DEWEY,0.38,NULL,82349D91-9F96-E011-82A2-00155D28E806,106320,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Putnam intersection of Hwys 183 and 47, 1 mile North, 1 mile West, 4 miles North and 2 miles West to NE corner of lease",16,N,17,W,5,NW,I,05-16N-17WIM,3
9F349D91-9F96-E011-82A2-00155D28E806,Short-term Commercial,2.5 AC100' by 100' a parcel located in the NW/4 NW/4 NE/4 in Sec 33-2N-12W centered on a spot location described as located approximately 2513' west of the east section line and 293' south of the north section line IN THE NW/4 NW/4 NE/4 SEC. 33.02N-12WIM; ,{4E8DD642-765F-47FD-BE7B-376781DB277B},00:00.0,COMANCHE,2.5,NULL,9E349D91-9F96-E011-82A2-00155D28E806,106325,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Located between 52nd and 67th Street on South side of Gore Blvd (North of RR R/W),2,N,12,W,33,NE,I,33-02N-12WIM,3
A5349D91-9F96-E011-82A2-00155D28E806,Short-term Commercial,19.28 AC IN NE/4 NW/4 NW/4 SEC. 33-02N-12WIM; BEG APPROX 1155'E & 50'S OF THE NW/C OF THE NW/4; 775'S; TH 165'E; TH 485'S; TH 565'E; TH 1260'N; TH 730'W TO POB.,{CC1AB45B-95FE-43E2-A631-27246176BC87},00:00.0,COMANCHE,19.28,NULL,A4349D91-9F96-E011-82A2-00155D28E806,106326,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"FROM THE INTERSECTION OF GORE BOULEVARD AND NW 67TH IN WEST LAWTON, THEN 1/4 MILE EAST TO THE SUBJECT.",2,N,12,W,33,NW,I,33-02N-12WIM,3
AB349D91-9F96-E011-82A2-00155D28E806,Short-term Commercial,a 0.10 acre tract in the SW/4 SW/4 SE/4 SE/4 of Sec 33-2N-12W more particularly described as located approximately 1320' West and 150' North of the SE corner of the section,{57340951-603E-4557-9B55-3E9C1FBAFF9C},00:00.0,COMANCHE,0.1,NULL,AA349D91-9F96-E011-82A2-00155D28E806,106327,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"At intersection of Lee Blvd and SW 52nd Street, the intersection is at the SE corner of lease",2,N,12,W,33,SE,I,33-02N-12WIM,3
B1349D91-9F96-E011-82A2-00155D28E806,Short-term Commercial,A 0.10 acre tract located in the SE/4 NE/4  SE/4 SE/4 of Sec. 33-2N-12W more particularly described as located approximately 772' north and 69' West of the SE corner of the section,{63B1332C-06E5-47EE-87D4-8D7261A46E18},00:00.0,COMANCHE,0.1,NULL,B0349D91-9F96-E011-82A2-00155D28E806,106328,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"At intersection of Lee Blvd and SW 52nd Street, the intersection is at the SE corner of lease",2,N,12,W,33,SE,I,33-02N-12WIM,3
D1349D91-9F96-E011-82A2-00155D28E806,Short-term Commercial,a 0.10 acre parcel in the SW/4 SW/4 NW/4 of Sec 33-2N-12W more particularly described as located approximately 95.61' East of the West section line and 2268' South of the North Section Line,{C6C54C29-CA61-4B84-A7E7-0F3A1D5847A7},NULL,COMANCHE,0.1,NULL,D0349D91-9F96-E011-82A2-00155D28E806,106333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"FROM THE INTERSECTION OF GORE BOULEVARD AND NW 67TH IN WEST LAWTON, THEN 1/4 MILE EAST TO THE SUBJECT.",2,N,12,W,33,NW,I,33-02N-12WIM,3
EE349D91-9F96-E011-82A2-00155D28E806,Short-term Commercial,a 0.344 acre parcel in the SW/4 SW/4 NW/4 of Sec 36-17N-05W more particuarly described as located 58.78' East of the west section line and 2515' south of the North Section line,{A1AE89A5-620F-4D89-A0F8-69F1401A98BF},NULL,LINCOLN,0.344,NULL,ED349D91-9F96-E011-82A2-00155D28E806,106339,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From intersection of Hwys 99 and 33, 5 miles South and 3 miles West to NE corner of lease",17,N,5,E,36,NW,I,36-17N-05EIM,3
6C359D91-9F96-E011-82A2-00155D28E806,Short-term Commercial,0.10 AC IN NW/4 NE/4 NW/4 SEC. 33-02N-12WIM; A 288 FT SQ DOUBLE SIDED LIGHTED SIGNBOARD LOCATED 1820 FT EAST OF THE NW CORNER.,{FB4D2B00-32D3-4127-A07C-59F8DAFF1571},00:00.0,COMANCHE,0.1,NULL,6B359D91-9F96-E011-82A2-00155D28E806,106376,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"FROM THE INTERSECTION OF GORE BOULEVARD AND NW 67TH IN WEST LAWTON, THEN 1/4 MILE EAST TO THE SUBJECT.",2,N,12,W,33,NW,I,33-02N-12WIM,3
71359D91-9F96-E011-82A2-00155D28E806,Short-term Commercial,0.10 AC IN SE/4 SW/4 SE/4 SEC. 33-02N-12WIM; A 288' SQ DOUBLE SIDED LIGHTED SIGN BOARD LOCATED 1770' W OF SE/C.,{17DE1DAA-9747-42C0-B401-73794F504FCE},00:00.0,COMANCHE,0.1,NULL,70359D91-9F96-E011-82A2-00155D28E806,106377,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"At intersection of Lee Blvd and SW 52nd Street, the intersection is at the SE corner of lease",2,N,12,W,33,SE,I,33-02N-12WIM,3
96359D91-9F96-E011-82A2-00155D28E806,Short-term Commercial,"0.215 AC IN THE SE/4 SW/4 SW/4 SEC 36-19N-05EIM; BEG 416' E OF SW/C; TH 75'N, TH 125'E, TH 75'S, TH 125'W TO POB. ",{588FAC48-537B-4821-A22E-8158B9681190},00:00.0,PAYNE,0.215,NULL,95359D91-9F96-E011-82A2-00155D28E806,106386,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From interection of Norfold road and SH 51, West of Yale, 3 miles South to SE corner of Section",19,N,5,E,36,SW,I,36-19N-05EIM,3
A0359D91-9F96-E011-82A2-00155D28E806,Short-term Commercial,0.014 AC IN NW/4 SW/4 NE/4 SEC 16-06N-09WIM; BEG. AT A POINT 1068 'S & 2030 'W OF THE NE/C OF THE NE/4;  TH NRTHWSTRLY 25' ;  TH SOTHWSTRLY 25' ;  TH SOTHESTRLY 25' ;  TH NRTHESTRLY 25' TO POB; (WITH NON-EXCL USE OF OIL WELL ROAD),{254ACA10-E775-4AB5-97B1-477C7BCA83D8},00:00.0,CADDO,0.014,NULL,9F359D91-9F96-E011-82A2-00155D28E806,106388,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Section line road on South side of Laverty community, 2 miles West, 1 mile North, 2 miles West and 1/4 mile South (On West side of road)",6,N,9,W,16,NE,I,16-06N-09WIM,3
A5359D91-9F96-E011-82A2-00155D28E806,Short-term Commercial,0.057 AC IN NW/4 SW/4 NE/4 SEC 36-06N-09WIM; BEG AT A POINT 1579 'S & 2203 'W OF THE NE/C OF THE NE/4;  TH NRTHWSTRLY 50' ;  TH SOTHWSTRLY 50' ;  TH SOTHESTRLY 50' ;  TH NRTHESTRLY 50' TO POB;(WITH NON-EXCL USE OF OIL WELL ROAD),{3A8C85CD-4F2F-47FF-AF6F-BE4FEF1B351B},00:00.0,CADDO,0.057,NULL,A4359D91-9F96-E011-82A2-00155D28E806,106389,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Laverty community, 2 miles South and 1 1/4 miles West (On South side of road)",6,N,9,W,36,NE,I,36-06N-09WIM,3
BD359D91-9F96-E011-82A2-00155D28E806,Short-term Commercial,0.2290 AC IN NW/4 NW/4 NW/4 SEC 16-2N-16ECM.,{E243C5F6-31C4-428A-9236-B859E3E0D8C6},00:00.0,TEXAS,0.229,NULL,BC359D91-9F96-E011-82A2-00155D28E806,106396,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From South intersection of Hwys 3 and 136 in Guymon, 7 miles East and 2 miles South to NW corner of lease",2,N,16,E,16,NW,C,16-02N-16ECM,3
C7359D91-9F96-E011-82A2-00155D28E806,Short-term Commercial,1.09 AC IN THE SW/4 SW/4 SW/4 SEC 28-26N-21WIM ,{D6BE1D30-42B8-423E-8038-467F15130CAB},NULL,HARPER,0.011,NULL,C6359D91-9F96-E011-82A2-00155D28E806,106399,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SITE IN THE SW/4SW/4 OF SEC 28-26N-21WIM,26,N,21,W,28,SW,I,28-26N-21WIM,3
CB359D91-9F96-E011-82A2-00155D28E806,Short-term Commercial,"1.21 AC IN THE W/2 NE/4 SEC 36-27N-08WIM, BEG APPROX 1750' W OF THE NE/C OF THE NE/4; TH S A DISTANCE OF 2640'; TH E A DISTANCE OF 20', TH N A DISTANCE OF 2640'; TH W A DISTANCE OF 20' TO POB",{36C2176C-B4E5-475B-951A-9AA43A23B630},00:00.0,GRANT,1.21,NULL,CA359D91-9F96-E011-82A2-00155D28E806,106400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From intersection of Hwys 11 and 132, 2 miles South and 1 1/2 miles East to NW corner of lease",27,N,8,W,36,NE,I,36-27N-08WIM,3
