HoldingDetailID,LeaseType,LegalDescription,Legal_Description,GISGlobalId,ApprovedforProd,CountyName,Acres,MineralsLeaseID,AuctionUnitID,LeaseNumber,MineralsAuctionDate,MineralsAwardDate,GrossAcres,NetAcres,TractNumber,MineralsAuctionID,TrustName,LocationDescription,Township,TownshipDirection,Range,RangeDirection,Section,QuarterDescription,Meridian-OLD,Meridian,STRM,HoldingDetailTypeID
C4F371B5-9F96-E011-82A2-00155D28E806,Agricultural,S/2SE/4 SEC 7-6N-22ECM,SWSE,,,BEAVER,80,,B8F371B5-9F96-E011-82A2-00155D28E806,613588,,,,,,,,"From Floris, 7 miles North to SE corner of property",6,N,22,E,7,SE,C,11,07-06N-22ECM,1
C4F371B5-9F96-E011-82A2-00155D28E806,Agricultural,S/2SE/4 SEC 7-6N-22ECM,SESE,,,BEAVER,80,,B8F371B5-9F96-E011-82A2-00155D28E806,613588,,,,,,,,"From Floris, 7 miles North to SE corner of property",6,N,22,E,7,SE,C,11,07-06N-22ECM,1
C1F179AF-9F96-E011-82A2-00155D28E806,Agricultural,N/2SW/4 SEC 27-4N-1ECM,NWSW,,,CIMARRON,80,,AAF179AF-9F96-E011-82A2-00155D28E806,511065,,,,,,,,"From Wheeless, 1 mile East and 5 miles North and West",4,N,1,E,27,SW,C,11,27-04N-01ECM,1
C1F179AF-9F96-E011-82A2-00155D28E806,Agricultural,N/2SW/4 SEC 27-4N-1ECM,NESW,,,CIMARRON,80,,AAF179AF-9F96-E011-82A2-00155D28E806,511065,,,,,,,,"From Wheeless, 1 mile East and 5 miles North and West",4,N,1,E,27,SW,C,11,27-04N-01ECM,1
34F581A9-9F96-E011-82A2-00155D28E806,Agricultural,N/2SW/4 SEC 27-4N-27ECM,NWSW,,,BEAVER,80,,2FF581A9-9F96-E011-82A2-00155D28E806,307522,,,,,,,,"From  Knowles, 8 miles South of Knowles and 2 East and 1 1/4 miles North SW part of property",4,N,27,E,27,SW,C,11,27-04N-27ECM,1
34F581A9-9F96-E011-82A2-00155D28E806,Agricultural,N/2SW/4 SEC 27-4N-27ECM,NESW,,,BEAVER,80,,2FF581A9-9F96-E011-82A2-00155D28E806,307522,,,,,,,,"From  Knowles, 8 miles South of Knowles and 2 East and 1 1/4 miles North SW part of property",4,N,27,E,27,SW,C,11,27-04N-27ECM,1
24F279AF-9F96-E011-82A2-00155D28E806,Agricultural,S/2SE/4 SEC 7-6N-3ECM,SWSE,,,CIMARRON,80,,1DF279AF-9F96-E011-82A2-00155D28E806,511138,,,,,,,,"From Kenton, 8 miles East, 4 miles North, 2 miles East and 2 miles North",6,N,3,E,7,SE,C,11,07-06N-03ECM,1
24F279AF-9F96-E011-82A2-00155D28E806,Agricultural,S/2SE/4 SEC 7-6N-3ECM,SESE,,,CIMARRON,80,,1DF279AF-9F96-E011-82A2-00155D28E806,511138,,,,,,,,"From Kenton, 8 miles East, 4 miles North, 2 miles East and 2 miles North",6,N,3,E,7,SE,C,11,07-06N-03ECM,1
27F279AF-9F96-E011-82A2-00155D28E806,Agricultural,S/2SE/4 SEC 8-6N-3ECM,SWSE,,,CIMARRON,80,,1DF279AF-9F96-E011-82A2-00155D28E806,511138,,,,,,,,"From Kenton, 8 miles East, 4 miles North, 2 miles East and 2 miles North",6,N,3,E,8,SE,C,11,08-06N-03ECM,1
27F279AF-9F96-E011-82A2-00155D28E806,Agricultural,S/2SE/4 SEC 8-6N-3ECM,SESE,,,CIMARRON,80,,1DF279AF-9F96-E011-82A2-00155D28E806,511138,,,,,,,,"From Kenton, 8 miles East, 4 miles North, 2 miles East and 2 miles North",6,N,3,E,8,SE,C,11,08-06N-03ECM,1
8558D555-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 16-4S-8WIM ,NE,,,JEFFERSON,160,,7E58D555-9F96-E011-82A2-00155D28E806,101165,,,,,,,,"From Post Office in Hastings, 4 miles East on Hwy 5 to NE corner of property",4,S,8,W,16,NE,I,17,16-04S-08WIM,1
A380C467-9F96-E011-82A2-00155D28E806,Agricultural,LT 1 SEC 36-25N-17WIM,1,{D97FE13A-0156-41B0-AD05-B976AADE62BA},00:00.0,WOODWARD,10.75,,A280C467-9F96-E011-82A2-00155D28E806,101712,,,,,,,,"From intersection of Hwy 281 and Belva blacktop located approx 1 1/2 miles South of the Cimarron River Bridge South of Waynoka, 3 1/2 miles West, 6 miles North, 2 1/2 miles West and 1 mile North to SW corner of property",25,N,17,W,36,NW,I,17,36-25N-17WIM,1
A880C467-9F96-E011-82A2-00155D28E806,Agricultural,LT 2 SEC 36-25N-17WIM,2,{F3F5E9F1-3117-47DF-9134-5F0549883432},00:00.0,WOODWARD,37.7,,A280C467-9F96-E011-82A2-00155D28E806,101712,,,,,,,,"From intersection of Hwy 281 and Belva blacktop located approx 1 1/2 miles South of the Cimarron River Bridge South of Waynoka, 3 1/2 miles West, 6 miles North, 2 1/2 miles West and 1 mile North to SW corner of property",25,N,17,W,36,NW,I,17,36-25N-17WIM,1
A980C467-9F96-E011-82A2-00155D28E806,Agricultural,LT 3 SEC 36-25N-17WIM,3,{B8D6BCD7-E474-4722-9804-3395E43A2E38},00:00.0,WOODWARD,18,,A280C467-9F96-E011-82A2-00155D28E806,101712,,,,,,,,"From intersection of Hwy 281 and Belva blacktop located approx 1 1/2 miles South of the Cimarron River Bridge South of Waynoka, 3 1/2 miles West, 6 miles North, 2 1/2 miles West and 1 mile North to SW corner of property",25,N,17,W,36,NW,I,17,36-25N-17WIM,1
AA80C467-9F96-E011-82A2-00155D28E806,Agricultural,LT 4 SEC 36-25N-17WIM,4,{F8406526-F2D9-4223-93F8-62A5C5F6597F},00:00.0,WOODWARD,27.8,,A280C467-9F96-E011-82A2-00155D28E806,101712,,,,,,,,"From intersection of Hwy 281 and Belva blacktop located approx 1 1/2 miles South of the Cimarron River Bridge South of Waynoka, 3 1/2 miles West, 6 miles North, 2 1/2 miles West and 1 mile North to SW corner of property",25,N,17,W,36,SE,I,17,36-25N-17WIM,1
AB80C467-9F96-E011-82A2-00155D28E806,Agricultural,LT 5 SEC 36-25N-17WIM,5,{5EACC3BC-6EEE-4F05-A536-B9551B2C5AB7},00:00.0,WOODWARD,24.5,,A280C467-9F96-E011-82A2-00155D28E806,101712,,,,,,,,"From intersection of Hwy 281 and Belva blacktop located approx 1 1/2 miles South of the Cimarron River Bridge South of Waynoka, 3 1/2 miles West, 6 miles North, 2 1/2 miles West and 1 mile North to SW corner of property",25,N,17,W,36,SE,I,17,36-25N-17WIM,1
AC80C467-9F96-E011-82A2-00155D28E806,Agricultural,SW/4SE/4 SEC 36-25N-17WIM,SWSE,,,WOODWARD,40,,A280C467-9F96-E011-82A2-00155D28E806,101712,,,,,,,,"From intersection of Hwy 281 and Belva blacktop located approx 1 1/2 miles South of the Cimarron River Bridge South of Waynoka, 3 1/2 miles West, 6 miles North, 2 1/2 miles West and 1 mile North to SW corner of property",25,N,17,W,36,SE,I,17,36-25N-17WIM,1
18F681A9-9F96-E011-82A2-00155D28E806,Agricultural,N/2SW/4 SEC 28-24N-18WIM,NWSW,,,WOODWARD,80,,11F681A9-9F96-E011-82A2-00155D28E806,409012,,,,,,,,"From Mooreland, 6 miles North on Hwy 50, 1 mile East and continuing approx 2 miles East on oil and gas right of way road to West boundary of isolated and poorly accessible tract",24,N,18,W,28,SW,I,17,28-24N-18WIM,1
18F681A9-9F96-E011-82A2-00155D28E806,Agricultural,N/2SW/4 SEC 28-24N-18WIM,NESW,,,WOODWARD,80,,11F681A9-9F96-E011-82A2-00155D28E806,409012,,,,,,,,"From Mooreland, 6 miles North on Hwy 50, 1 mile East and continuing approx 2 miles East on oil and gas right of way road to West boundary of isolated and poorly accessible tract",24,N,18,W,28,SW,I,17,28-24N-18WIM,1
7EF381A9-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 12-5N-1ECM,NW,,,CIMARRON,160,,74F381A9-9F96-E011-82A2-00155D28E806,307098,,,,,,,,"From Kenton, 1 1/2 miles East to West side of property",5,N,1,E,12,NW,C,11,12-05N-01ECM,1
97F179AF-9F96-E011-82A2-00155D28E806,Agricultural,N/2SW/4 SEC 28-4N-1ECM,NWSW,,,CIMARRON,80,,86F179AF-9F96-E011-82A2-00155D28E806,511053,,,,,,,,"From Wheeless, 4 miles West and 2 miles North",4,N,1,E,28,SW,C,11,28-04N-01ECM,1
97F179AF-9F96-E011-82A2-00155D28E806,Agricultural,N/2SW/4 SEC 28-4N-1ECM,NESW,,,CIMARRON,80,,86F179AF-9F96-E011-82A2-00155D28E806,511053,,,,,,,,"From Wheeless, 4 miles West and 2 miles North",4,N,1,E,28,SW,C,11,28-04N-01ECM,1
A658D555-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 16-8N-8WIM,NE,,,GRADY,160,,A558D555-9F96-E011-82A2-00155D28E806,101177,,,,,,,,"From Hwy 81 and Section line road on South side of Pocasset, 4 miles West, 1 mile South and 1 mile West to NE corner of lease",8,N,8,W,16,NE,I,17,16-08N-08WIM,1
AC58D555-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 16-10N-8WIM,NE,,,GRADY,160,,AB58D555-9F96-E011-82A2-00155D28E806,101178,,,,,,,,"From intersection of Hwys 152/37 and 81 North of Minco, 5 3/4 miles West on Hwy 152, 3/4 mile North (On West side of road)",10,N,8,W,16,NE,I,17,16-10N-08WIM,1
04F271B5-9F96-E011-82A2-00155D28E806,Agricultural,N/2 SW/4 SEC 28-5N-1ECM,NWSW,,,CIMARRON,80,,C7ACBB73-9F96-E011-82A2-00155D28E806,101974,,,,,,,,"From Kenton, 2 miles East and 1 1/2 miles South",5,N,1,E,28,SW,C,11,28-05N-01ECM,1
04F271B5-9F96-E011-82A2-00155D28E806,Agricultural,N/2 SW/4 SEC 28-5N-1ECM,NESW,,,CIMARRON,80,,C7ACBB73-9F96-E011-82A2-00155D28E806,101974,,,,,,,,"From Kenton, 2 miles East and 1 1/2 miles South",5,N,1,E,28,SW,C,11,28-05N-01ECM,1
09A7C36D-9F96-E011-82A2-00155D28E806,Agricultural,LT 7 SEC 16-16N-18WIM,7,{F1337AB7-9286-4757-AD0E-83A044EA7202},00:00.0,DEWEY,28.4,,08A7C36D-9F96-E011-82A2-00155D28E806,101730,,,,,,,,"From Leedey intersection of Hwys 34 and 47, 13 miles East on Hwy 47 to Aledo and 2 miles North to SW corner of property",16,N,18,W,16,SW,I,17,16-16N-18WIM,1
75801EEF-461E-E411-9F9D-00155D28EA07,Agricultural,NW/4 SEC 12-5N-24ECM,NW,,,BEAVER,160,,26F581A9-9F96-E011-82A2-00155D28E806,307518,,,,,,,,,5,N,24,E,12,NW,C,11,12-05N-24ECM,1
0CF279AF-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 12-5N-3ECM,NW,,,CIMARRON,160,,FBF179AF-9F96-E011-82A2-00155D28E806,511131,,,,,,,,"From Square in Boise City, 5 miles West and 15 miles North and West",5,N,3,E,12,NW,C,11,12-05N-03ECM,1
CCECA01A-3563-E311-9FDA-00155D28EA07,Agricultural,N/2SW/4 SEC 28-6N-4ECM,NWSW,,,CIMARRON,80,,33F371B5-9F96-E011-82A2-00155D28E806,613500,,,,,,,,,6,N,4,E,28,SW,C,11,28-06N-04ECM,1
CCECA01A-3563-E311-9FDA-00155D28EA07,Agricultural,N/2SW/4 SEC 28-6N-4ECM,NESW,,,CIMARRON,80,,33F371B5-9F96-E011-82A2-00155D28E806,613500,,,,,,,,,6,N,4,E,28,SW,C,11,28-06N-04ECM,1
4536A58B-9F96-E011-82A2-00155D28E806,Agricultural,N/2SW/4 SEC 29-26N-22WIM,NWSW,,,HARPER,80,,4436A58B-9F96-E011-82A2-00155D28E806,106048,,,,,,,,"From Selman, 5 miles South, 5 miles West, about 2 miles Southwest on trail road - No Legal Access",26,N,22,W,29,SW,I,17,29-26N-22WIM,1
4536A58B-9F96-E011-82A2-00155D28E806,Agricultural,N/2SW/4 SEC 29-26N-22WIM,NESW,,,HARPER,80,,4436A58B-9F96-E011-82A2-00155D28E806,106048,,,,,,,,"From Selman, 5 miles South, 5 miles West, about 2 miles Southwest on trail road - No Legal Access",26,N,22,W,29,SW,I,17,29-26N-22WIM,1
6759D555-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 36-3S-9WIM ,NE,,,JEFFERSON,160,,6159D555-9F96-E011-82A2-00155D28E806,101224,,,,,,,,"From NE corner of Hastings, 1 mile North to SW corner of property",3,S,9,W,36,NE,I,17,36-03S-09WIM,1
28F279AF-9F96-E011-82A2-00155D28E806,Agricultural,S/2SE/4 SEC 9-6N-3ECM,SWSE,,,CIMARRON,80,,1DF279AF-9F96-E011-82A2-00155D28E806,511138,,,,,,,,"From Kenton, 8 miles East, 4 miles North, 2 miles East and 2 miles North",6,N,3,E,9,SE,C,11,09-06N-03ECM,1
28F279AF-9F96-E011-82A2-00155D28E806,Agricultural,S/2SE/4 SEC 9-6N-3ECM,SESE,,,CIMARRON,80,,1DF279AF-9F96-E011-82A2-00155D28E806,511138,,,,,,,,"From Kenton, 8 miles East, 4 miles North, 2 miles East and 2 miles North",6,N,3,E,9,SE,C,11,09-06N-03ECM,1
4CF279AF-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 12-5N-6ECM,NW,,,CIMARRON,160,,46F279AF-9F96-E011-82A2-00155D28E806,511271,,,,,,,,"From SE part of Keyes, 6 miles North,  6 miles West and 1 mile North to SE corner of lease",5,N,6,E,12,NW,C,11,12-05N-06ECM,1
7559D555-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 16-4S-9WIM,NE,,,COTTON,160,,7459D555-9F96-E011-82A2-00155D28E806,101228,,,,,,,,"From intersection of Hwy 5 and Cotton-Jefferson county line, 1 mile South to NE corner of property",4,S,9,W,16,NE,I,17,16-04S-09WIM,1
051A44A0-FB1E-E411-9F9D-00155D28EA07,Agricultural,N/2SW/4 SEC 29-6N-23ECM,NWSW,,,BEAVER,80,,C6F371B5-9F96-E011-82A2-00155D28E806,613595,,,,,,,,,6,N,23,E,29,SW,C,11,29-06N-23ECM,1
051A44A0-FB1E-E411-9F9D-00155D28EA07,Agricultural,N/2SW/4 SEC 29-6N-23ECM,NESW,,,BEAVER,80,,C6F371B5-9F96-E011-82A2-00155D28E806,613595,,,,,,,,,6,N,23,E,29,SW,C,11,29-06N-23ECM,1
A16BB07F-9F96-E011-82A2-00155D28E806,Agricultural,N/2SW/4 SEC 3-1N-12ECM,NWSW,,,TEXAS,80,,9C6BB07F-9F96-E011-82A2-00155D28E806,104215,,,,,,,,"From intersection of College Road and Hwy 95 North of Texhoma, 1 mile East (East of Bridge)",1,N,12,E,3,SW,C,11,03-01N-12ECM,1
A16BB07F-9F96-E011-82A2-00155D28E806,Agricultural,N/2SW/4 SEC 3-1N-12ECM,NESW,,,TEXAS,80,,9C6BB07F-9F96-E011-82A2-00155D28E806,104215,,,,,,,,"From intersection of College Road and Hwy 95 North of Texhoma, 1 mile East (East of Bridge)",1,N,12,E,3,SW,C,11,03-01N-12ECM,1
73F571B5-9F96-E011-82A2-00155D28E806,Agricultural,N/2SW/4 SEC 3-5N-5ECM,NWSW,,,CIMARRON,80,,6EF571B5-9F96-E011-82A2-00155D28E806,715036,,,,,,,,"From square in Boise City, 11 miles North",5,N,5,E,3,SW,C,11,03-05N-05ECM,1
73F571B5-9F96-E011-82A2-00155D28E806,Agricultural,N/2SW/4 SEC 3-5N-5ECM,NESW,,,CIMARRON,80,,6EF571B5-9F96-E011-82A2-00155D28E806,715036,,,,,,,,"From square in Boise City, 11 miles North",5,N,5,E,3,SW,C,11,03-05N-05ECM,1
9759D555-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 16-1N-9WIM,NE,,,COMANCHE,160,,9659D555-9F96-E011-82A2-00155D28E806,101235,,,,,,,,"From intersection of Hwys 65 and 7, 4 miles East and 2 miles South to NE corner of lease",1,N,9,W,16,NE,I,17,16-01N-09WIM,1
B4F789A3-9F96-E011-82A2-00155D28E806,Agricultural,SE/4  SEC 13-23N-23WIM,SE,,,ELLIS,160,,B3F789A3-9F96-E011-82A2-00155D28E806,205396,,,,,,,,"From Fargo intersection of Hwy 15 and farm road, 6 miles North to SW corner of property",23,N,23,W,13,SE,I,17,13-23N-23WIM,1
F6F171B5-9F96-E011-82A2-00155D28E806,Agricultural,N/2SW/4 SEC 33-5N-1ECM,NWSW,,,CIMARRON,80,,E4F171B5-9F96-E011-82A2-00155D28E806,613077,,,,,,,,"From Kenton, 2 miles East and 3 miles South",5,N,1,E,33,SW,C,11,33-05N-01ECM,1
F6F171B5-9F96-E011-82A2-00155D28E806,Agricultural,N/2SW/4 SEC 33-5N-1ECM,NESW,,,CIMARRON,80,,E4F171B5-9F96-E011-82A2-00155D28E806,613077,,,,,,,,"From Kenton, 2 miles East and 3 miles South",5,N,1,E,33,SW,C,11,33-05N-01ECM,1
CC9FAB82-E131-E311-9FDA-00155D28EA07,Agricultural,N/2SW/4 SEC 33-6N-6ECM,NWSW,,,CIMARRON,80,,9DF279AF-9F96-E011-82A2-00155D28E806,511390,,,,,,,,,6,N,6,E,33,SW,C,11,33-06N-06ECM,1
CC9FAB82-E131-E311-9FDA-00155D28EA07,Agricultural,N/2SW/4 SEC 33-6N-6ECM,NESW,,,CIMARRON,80,,9DF279AF-9F96-E011-82A2-00155D28E806,511390,,,,,,,,,6,N,6,E,33,SW,C,11,33-06N-06ECM,1
3DF989A3-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 12-7N-23WIM,NW,,,GREER,160,,3CF989A3-9F96-E011-82A2-00155D28E806,205689,,,,,,,,"From Willow Post Office,  1/2 mile West, 1/2 mile North, 3 miles West, 3 miles North, and 1/2 mile West to NE corner of lease",7,N,23,W,12,NW,I,17,12-07N-23WIM,1
B859D555-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 16-2N-9WIM,NE,,,COMANCHE,160,,B759D555-9F96-E011-82A2-00155D28E806,101242,,,,,,,,"From intersection of Hwys 65 and 7, 4 miles East and 3 1/2 miles North to SE corner of property",2,N,9,W,16,NE,I,17,16-02N-09WIM,1
A000B2DD-9015-E311-9FDA-00155D28EA07,Agricultural,N/2SW/4 SEC 34-4N-1ECM,NWSW,,,CIMARRON,80,,AAF179AF-9F96-E011-82A2-00155D28E806,511065,,,,,,,,,4,N,1,E,34,SW,C,11,34-04N-01ECM,1
A000B2DD-9015-E311-9FDA-00155D28EA07,Agricultural,N/2SW/4 SEC 34-4N-1ECM,NESW,,,CIMARRON,80,,AAF179AF-9F96-E011-82A2-00155D28E806,511065,,,,,,,,,4,N,1,E,34,SW,C,11,34-04N-01ECM,1
D959D555-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 16-3N-9WIM,NE,,,COMANCHE,160,,D859D555-9F96-E011-82A2-00155D28E806,101251,,,,,,,,"From intersection of Hwys 65  and 17 in Sterling, 1 mile South and 1 1/2 miles East to NW corner of property",3,N,9,W,16,NE,I,17,16-03N-09WIM,1
931DD25B-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 36-3N-9WIM,NE,,,COMANCHE,160,,F359D555-9F96-E011-82A2-00155D28E806,101256,,,,,,,,"From intersection of Hwy 65 and 17 in Sterling, 5 miles East and 4 miles South to NE corner of property",3,N,9,W,36,NE,I,17,36-03N-09WIM,1
F941B9A6-791C-E311-9FDA-00155D28EA07,Agricultural,N/2SW/4 SEC 34-6N-3ECM,NWSW,,,CIMARRON,80,,E9F381A9-9F96-E011-82A2-00155D28E806,307217,,,,,,,,,6,N,3,E,34,SW,C,11,34-06N-03ECM,1
F941B9A6-791C-E311-9FDA-00155D28EA07,Agricultural,N/2SW/4 SEC 34-6N-3ECM,NESW,,,CIMARRON,80,,E9F381A9-9F96-E011-82A2-00155D28E806,307217,,,,,,,,,6,N,3,E,34,SW,C,11,34-06N-03ECM,1
0562DFE3-AA10-E311-9FDA-00155D28EA07,Agricultural,SE/4  SEC 16-4N-1ECM,SE,,,CIMARRON,160,,BDACBB73-9F96-E011-82A2-00155D28E806,101966,,,,,,,,,4,N,1,E,16,SE,C,11,16-04N-01ECM,1
A41DD25B-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 16-4N-9WIM,NE,,,COMANCHE,160,,A31DD25B-9F96-E011-82A2-00155D28E806,101261,,,,,,,,"From intersection of Hwy 277 and county road at NW corner of Fletcher, 5 1/2 miles East to NW corner of lease",4,N,9,W,16,NE,I,17,16-04N-09WIM,1
20C8781C-0C0C-E311-9FDA-00155D28EA07,Agricultural,SE/4  SEC 22-6N-5ECM,SE,,,CIMARRON,160,,97F481A9-9F96-E011-82A2-00155D28E806,307383,,,,,,,,,6,N,5,E,22,SE,C,11,22-06N-05ECM,1
AF1DD25B-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 36-4N-9WIM,NE,,,COMANCHE,160,,AE1DD25B-9F96-E011-82A2-00155D28E806,101263,,,,,,,,"From intersection of Hwys 65 and 17 in Sterling, 5 miles East and 1 1/2 miles North to SE corner of the lease",4,N,9,W,36,NE,I,17,36-04N-09WIM,1
32FA89A3-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 12-8N-20WIM,NW,,,WASHITA,160,,31FA89A3-9F96-E011-82A2-00155D28E806,206252,,,,,,,,"From intersection of Hwys 55 and 44 in Sentinel, 5 1/2 miles West and 1 1/2 miles North to SW corner of property",8,N,20,W,12,NW,I,17,12-08N-20WIM,1
F11DD25B-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 16-10N-9WIM,NE,,,CADDO,160,,F01DD25B-9F96-E011-82A2-00155D28E806,101281,,,,,,,,"From intersection of Hwy 37 and 152 at Cogar, 1 mile West and 3/4 mile North (On West side of road)",10,N,9,W,16,NE,I,17,16-10N-09WIM,1
67F4919D-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 13-10N-9WIM,NW,,,CADDO,160,,66F4919D-9F96-E011-82A2-00155D28E806,205232,,,,,,,,"From Grady/Caddo county line and Hwy 152, West of Minco, 1 mile North and 3/4 mile West (On South side of road)",10,N,9,W,13,NW,I,17,13-10N-09WIM,1
241ED25B-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 36-19N-9WIM,NE,,,KINGFISHER,160,,231ED25B-9F96-E011-82A2-00155D28E806,101291,,,,,,,,"From Lacey, 1 mile West, 2 1/4 miles South on West side of road - Hunting Potential",19,N,9,W,36,NE,I,17,36-19N-09WIM,1
23B41357-E60C-E411-9F9D-00155D28EA07,Agricultural,NW/4 SEC 13-1N-14WIM,NW,,,COMANCHE,160,,A1F5919D-9F96-E011-82A2-00155D28E806,205313,,,,,,,,,1,N,14,W,13,NW,I,17,13-01N-14WIM,1
5562B53E-1D0F-E311-9FDA-00155D28EA07,Agricultural,N/2SW/4 SEC 34-6N-4ECM,NWSW,,,CIMARRON,80,,6FF371B5-9F96-E011-82A2-00155D28E806,613522,,,,,,,,,6,N,4,E,34,SW,C,11,34-06N-04ECM,1
5562B53E-1D0F-E311-9FDA-00155D28EA07,Agricultural,N/2SW/4 SEC 34-6N-4ECM,NESW,,,CIMARRON,80,,6FF371B5-9F96-E011-82A2-00155D28E806,613522,,,,,,,,,6,N,4,E,34,SW,C,11,34-06N-04ECM,1
A90F84A1-38CA-E711-916F-0050568E17E9,Agricultural,SE/4 NW/4 SEC 19-2N-10WIM,SENW,,,COMANCHE,40,,64576CBB-9F96-E011-82A2-00155D28E806,817211,,,,,,,,,2,N,10,W,19,NW,I,17,19-02N-10WIM,1
2A1ED25B-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 36-26N-9WIM,NE,,,ALFALFA,160,,291ED25B-9F96-E011-82A2-00155D28E806,101292,,,,,,,,"From intersection of Hwys 38 and 64 in Jet, 4 miles East and 1 mile North to SE corner of lease",26,N,9,W,36,NE,I,17,36-26N-09WIM,1
16A33171-6F3C-EA11-A347-005056B5157A,Agricultural,SE/4 SE/4 SEC 30-5N-1ECM,SESE,,,CIMARRON,40,,53F381A9-9F96-E011-82A2-00155D28E806,307097,,,,,,,,,5,N,1,E,30,SE,C,11,30-05N-01ECM,1
301ED25B-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 16-1S-10WIM,NE,,,COMANCHE,160,,2F1ED25B-9F96-E011-82A2-00155D28E806,101294,,,,,,,,"From the Hulen Elevator, 3 miles South and 1 mile West to SE corner of property",1,S,10,W,16,NE,I,17,16-01S-10WIM,1
CEF889A3-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 1-10N-10WIM ,SE,,,CADDO,160,,CDF889A3-9F96-E011-82A2-00155D28E806,205633,,,,,,,,"From Old Scott Church, East of Lookeba, 2 miles East and 1/2 mile South to NE corner of lease",10,N,10,W,1,SE,I,17,01-10N-10WIM,1
15F381A9-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 1-26N-26WIM,SE,,,HARPER,160,,0DF381A9-9F96-E011-82A2-00155D28E806,307060,,,,,,,,"From Laverne stoplight, approx 5 miles West, 2 1/2 miles North and 1 3/4 miles East and North on well roads to West side of larger tract (Isolated)",26,N,26,W,1,SE,I,17,01-26N-26WIM,1
4746C51D-0823-E411-9F9D-00155D28EA07,Agricultural,SE/4 SEC 1-3N-15ECM,SE,,,TEXAS,160,,A7F371B5-9F96-E011-82A2-00155D28E806,613579,,,,,,,,,3,N,15,E,1,SE,C,11,01-03N-15ECM,1
3A1ED25B-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 36-1S-10WIM,NE,,,COTTON,160,,391ED25B-9F96-E011-82A2-00155D28E806,101298,,,,,,,,"From intersection of Hwys 53 and 65, East of Walters, 5 miles North and 2 miles East to NE corner of lease",1,S,10,W,36,NE,I,17,36-01S-10WIM,1
E6F5919D-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 13-1N-16WIM ,NW,,,TILLMAN,160,,E5F5919D-9F96-E011-82A2-00155D28E806,205328,,,,,,,,"From intersection of Hwys 5C and 183 in Manitou, 4 miles North and 7 miles East to NW corner of property",1,N,16,W,13,NW,I,17,13-01N-16WIM,1
78F471B5-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 1-3N-3ECM,SE,,,CIMARRON,160,,70F471B5-9F96-E011-82A2-00155D28E806,613677,,,,,,,,"From square in Boise City,   11 miles West on Hwy 325 and 1 mile North to South side of lease",3,N,3,E,1,SE,C,11,01-03N-03ECM,1
A1F889A3-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 13-1N-17ECM,NW,,,TEXAS,160,,A0F889A3-9F96-E011-82A2-00155D28E806,205486,,,,,,,,"From Pak-A-Snak at Hardesty, 4 miles South to NW corner of lease",1,N,17,E,13,NW,C,11,13-01N-17ECM,1
691ED25B-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 36-2S-10WIM,NE,,,COTTON,160,,681ED25B-9F96-E011-82A2-00155D28E806,101306,,,,,,,,"From intersection of Hwys 53 & 65,  East of Walters, 2 miles East and 1 mile South to NE corner of lease",2,S,10,W,36,NE,I,17,36-02S-10WIM,1
32450180-EA2D-E411-B3E2-00155D28EA07,Agricultural,N/2SW/4 SEC 35-3N-3ECM,NWSW,,,CIMARRON,80,,4CF379AF-9F96-E011-82A2-00155D28E806,511534,,,,,,,,,3,N,3,E,35,SW,C,11,35-03N-03ECM,1
32450180-EA2D-E411-B3E2-00155D28EA07,Agricultural,N/2SW/4 SEC 35-3N-3ECM,NESW,,,CIMARRON,80,,4CF379AF-9F96-E011-82A2-00155D28E806,511534,,,,,,,,,3,N,3,E,35,SW,C,11,35-03N-03ECM,1
