HoldingDetailID,LeaseType,LegalDescription,Legal_Description,GISGlobalId,ApprovedforProd,CountyName,Acres,MineralsLeaseID,AuctionUnitID,LeaseNumber,MineralsAuctionDate,MineralsAwardDate,GrossAcres,NetAcres,TractNumber,MineralsAuctionID,TrustName,LocationDescription,Township,TownshipDirection,Range,RangeDirection,Section,QuarterDescription,Meridian-OLD,Meridian,STRM,HoldingDetailTypeID
24F18167-F808-E411-9F9D-00155D28EA07,Agricultural,NW/4 SEC 16-10N-2WIM,NW,,,CLEVELAND,160.0,,1C54DD4F-9F96-E011-82A2-00155D28E806,100934.0,,,,,,,,,10,N,2,W,16,NW,I,17,16-10N-02WIM,1
DBA7B379-9F96-E011-82A2-00155D28E806,Agricultural, NE/4 SEC 7-5N-8ECM,NE,,,CIMARRON,160.0,,DAA7B379-9F96-E011-82A2-00155D28E806,102840.0,,,,,,,,"From SE corner of Keyes, 7 miles North on paved county road to SW corner of lease",5,N,8,E,7,NE,C,11,07-05N-08ECM,1
0703F100-4D46-E311-9FDA-00155D28EA07,Agricultural,SW/4 SEC 12-4N-2ECM,SW,,,CIMARRON,160.0,,F1EF79AF-9F96-E011-82A2-00155D28E806,409094.0,,,,,,,,,4,N,2,E,12,SW,C,11,12-04N-02ECM,1
B158D555-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 16-10N-8WIM,NW,,,GRADY,160.0,,B058D555-9F96-E011-82A2-00155D28E806,101179.0,,,,,,,,"From intersection of Hwys 152/37 and 81 North of Minco,  6 3/4 miles West on Hwy 152, 3/4 mile North (East side of road)",10,N,8,W,16,NW,I,17,16-10N-08WIM,1
76ACBB73-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 16-14N-26WIM ,SE,,,ROGER MILLS,160.0,,75ACBB73-9F96-E011-82A2-00155D28E806,101946.0,,,,,,,,"From  Reydon intersection of Hwys 30 & 47, 2 miles North and 2 miles West to SE/C of tract",14,N,26,W,16,SE,I,17,16-14N-26WIM,1
E676C7B3-5B19-E311-9FDA-00155D28EA07,Agricultural,SW/4 SEC 12-5N-3ECM,SW,,,CIMARRON,160.0,,FBF179AF-9F96-E011-82A2-00155D28E806,511131.0,,,,,,,,,5,N,3,E,12,SW,C,11,12-05N-03ECM,1
6334AD85-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 16-11N-25WIM,NW,,,ROGER MILLS,160.0,,6234AD85-9F96-E011-82A2-00155D28E806,105363.0,,,,,,,,"From  Sweetwater intersection of Hwys 30 and 152, 3 miles East and 1/2 mile North to SW corner of property",11,N,25,W,16,NW,I,17,16-11N-25WIM,1
EDA7B379-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 10-1N-11ECM,NE,,,TEXAS,160.0,,ECA7B379-9F96-E011-82A2-00155D28E806,102846.0,,,,,,,,"From intersection of Hwy 95 and College Road, North of Texhoma, 3 miles West and 1 mile South to NE corner of lease",1,N,11,E,10,NE,C,11,10-01N-11ECM,1
B189F03D-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 16-15N-1EIM,SE,,,LOGAN,160.0,,B089F03D-9F96-E011-82A2-00155D28E806,100036.0,,,,,,,,"From Logan/Lincoln county line on Hwy 105, 3 miles West and 6 1/2 miles South to NE corner of property (Hunting Potential)",15,N,1,E,16,SE,I,17,16-15N-01EIM,1
E6B7D673-C306-E411-9F9D-00155D28EA07,Agricultural,SE/4 SEC 16-15N-1WIM,SE,,,LOGAN,160.0,,9852DD4F-9F96-E011-82A2-00155D28E806,100828.0,,,,,,,,,15,N,1,W,16,SE,I,17,16-15N-01WIM,1
F2A7B379-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 15-1N-11ECM,NE,,,TEXAS,160.0,,ECA7B379-9F96-E011-82A2-00155D28E806,102846.0,,,,,,,,"From intersection of Hwy 95 and College Road, North of Texhoma, 3 miles West and 1 mile South to NE corner of lease",1,N,11,E,15,NE,C,11,15-01N-11ECM,1
FBA7B379-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 20-6N-15ECM,NE,,,TEXAS,160.0,,FAA7B379-9F96-E011-82A2-00155D28E806,102848.0,,,,,,,,"From Kansas state line and Hwy 136, 1 mile South and 2 miles East to NE corner of property",6,N,15,E,20,NE,C,11,20-06N-15ECM,1
14ACBB73-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 16-15N-25WIM,SE,,,ROGER MILLS,160.0,,0EACBB73-9F96-E011-82A2-00155D28E806,101906.0,,,,,,,,"From intersection of Hwys 30 and 33 South of Durham, 3 miles East and 2 miles South to NW corner of property",15,N,25,W,16,SE,I,17,16-15N-25WIM,1
05A8B379-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 8-2N-14ECM,NE,,,TEXAS,160.0,,00A8B379-9F96-E011-82A2-00155D28E806,102849.0,,,,,,,,"From intersection of Hwy 54 and College Road, at Goodwell, 4 miles North, 4 miles East and 1/2 mile North to SE corner of property",2,N,14,E,8,NE,C,11,08-02N-14ECM,1
3982CC61-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 16-12N-12WIM,NW,,,CADDO,160.0,,3882CC61-9F96-E011-82A2-00155D28E806,101494.0,,,,,,,,"From Bethel Road exit on I-40, between Hinton and Hydro exits, 1/2 mile South, 3/4 mile West (on South side of road)",12,N,12,W,16,NW,I,17,16-12N-12WIM,1
3D8D9A79-CD11-E411-9F9D-00155D28EA07,Agricultural,SW/4 SEC 12-7N-23WIM,SW,,,GREER,160.0,,3CF989A3-9F96-E011-82A2-00155D28E806,205689.0,,,,,,,,,7,N,23,W,12,SW,I,17,12-07N-23WIM,1
91F5919D-9F96-E011-82A2-00155D28E806,Agricultural,SW/4 SEC 13-10N-13WIM,SW,,,CADDO,160.0,,90F5919D-9F96-E011-82A2-00155D28E806,205306.0,,,,,,,,"From Sickles, 5 miles West and 1 1/2 miles South to NW corner of lease",10,N,13,W,13,SW,I,17,13-10N-13WIM,1
1CA8B379-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 11-3N-26ECM,NE,,,BEAVER,160.0,,15A8B379-9F96-E011-82A2-00155D28E806,102878.0,,,,,,,,"From Knowles, 9 miles South and 2 miles West to NE corner of lease",3,N,26,E,11,NE,C,11,11-03N-26ECM,1
E48AF03D-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 16-12N-2EIM,NW,,,LINCOLN,160.0,,E38AF03D-9F96-E011-82A2-00155D28E806,100159.0,,,,,,,,"From intersection of Hwys 102 & 62, 1 mile West and 1 1/2 miles North to SW corner of  lease",12,N,2,E,16,NW,I,17,16-12N-02EIM,1
19F1E249-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 16-15N-5EIM ,SE,{EDB65329-6FF2-4F05-8207-330B59C38CD8},00:00.0,LINCOLN,160.0,,18F1E249-9F96-E011-82A2-00155D28E806,100606.0,,,,,,,,"From intersection of Hwys 66 and 99 in Stroud, 2 miles North, 6 miles West and 1/2 mile South to NE corner of property",15,N,5,E,16,SE,I,17,16-15N-05EIM,1
9A57D555-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 16-15N-6WIM,SE,,,KINGFISHER,160.0,,9957D555-9F96-E011-82A2-00155D28E806,101116.0,,,,,,,,"From stoplight in Okarche, 8 miles East on county line blacktop road and 3 miles North (on West side of road)",15,N,6,W,16,SE,I,17,16-15N-06WIM,1
18F5919D-9F96-E011-82A2-00155D28E806,Agricultural,SW/4 SEC 13-1N-11WIM,SW,,,COMANCHE,160.0,,17F5919D-9F96-E011-82A2-00155D28E806,205276.0,,,,,,,,"From intersection of Hwy 7 and SE 45th St in Lawton, 1 mile East, 2 1/2 miles South to NW corner of property",1,N,11,W,13,SW,I,17,13-01N-11WIM,1
A6F0E249-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 16-12N-5EIM,NW,,,LINCOLN,160.0,,A5F0E249-9F96-E011-82A2-00155D28E806,100577.0,,,,,,,,"From intersection of Hwys 18 and 62 in Meeker, 6 miles East on Hwy 62 and 1/2 mile North to SW corner of property - Hunting/Recreation Potential",12,N,5,E,16,NW,I,17,16-12N-05EIM,1
6E1FD25B-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 16-13N-10WIM,NW,,,CANADIAN,160.0,,6D1FD25B-9F96-E011-82A2-00155D28E806,101371.0,,,,,,,,"From Canadian/Blaine county line and Hwy 270, East side of Geary,  2 miles East on Hwy 270 and 1 1/4 miles South on East side of road",13,N,10,W,16,NW,I,17,16-13N-10WIM,1
CF7FC467-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 16-13N-16WIM,NW,,,CUSTER,160.0,,CE7FC467-9F96-E011-82A2-00155D28E806,101657.0,,,,,,,,"From Custer City intersection of Hwys 183 and 33, 3 1/2 miles East, 4 miles South and 1/2 mile West to NE corner of property",13,N,16,W,16,NW,I,17,16-13N-16WIM,1
801F88E5-C006-E411-9F9D-00155D28EA07,Agricultural,SE/4 SEC 16-16N-1EIM,SE,,,LOGAN,160.0,,BA89F03D-9F96-E011-82A2-00155D28E806,100043.0,,,,,,,,,16,N,1,E,16,SE,I,17,16-16N-01EIM,1
04C5F80F-C606-E411-9F9D-00155D28EA07,Agricultural,SE/4 SEC 16-16N-1WIM,SE,,,LOGAN,160.0,,A952DD4F-9F96-E011-82A2-00155D28E806,100836.0,,,,,,,,,16,N,1,W,16,SE,I,17,16-16N-01WIM,1
0BA8C36D-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 16-16N-21WIM,SE,,,ROGER MILLS,160.0,,0AA8C36D-9F96-E011-82A2-00155D28E806,101790.0,,,,,,,,"From Leedey intersection of Hwys 47 and 34, 5 miles West and 1 mile North to SW corner of property",16,N,21,W,16,SE,I,17,16-16N-21WIM,1
478BF03D-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 16-16N-2EIM,SE,,,LINCOLN,160.0,,468BF03D-9F96-E011-82A2-00155D28E806,100190.0,,,,,,,,"From intersection of Hwys 177 and 105, 4 miles West on Hwy 105 and 1/2 mile South to NE corner of lease",16,N,2,E,16,SE,I,17,16-16N-02EIM,1
29A8B379-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 17-4N-17ECM,NE,,,TEXAS,160.0,,28A8B379-9F96-E011-82A2-00155D28E806,102902.0,,,,,,,,"From Dorchester plant Southwest of Hooker, 1 mile East and 1 mile South to NE corner of lease",4,N,17,E,17,NE,C,11,17-04N-17ECM,1
296AB07F-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 16-13N-20WIM,NW,,,CUSTER,160.0,,286AB07F-9F96-E011-82A2-00155D28E806,103160.0,,,,,,,,"From Hammon intersection of Hwys 34 and 33, 2 miles South and 2 miles East to NW corner of property",13,N,20,W,16,NW,I,17,16-13N-20WIM,1
3FA8B379-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 36-21N-26WIM,NE,,,ELLIS,160.0,,3EA8B379-9F96-E011-82A2-00155D28E806,103006.0,,,,,,,,"From Shattuck intersection of Hwys 283 and 15, 1/2 mile South and 2 1/2 miles West to NE corner of lease",21,N,26,W,36,NE,I,17,36-21N-26WIM,1
EAF5919D-9F96-E011-82A2-00155D28E806,Agricultural,SW/4 SEC 13-1N-16WIM,SW,,,TILLMAN,160.0,,E9F5919D-9F96-E011-82A2-00155D28E806,205329.0,,,,,,,,"From intersection of Hwys 183 and 5C in Manitou, 8 miles East and 3 miles North to SW corner of property",1,N,16,W,13,SW,I,17,13-01N-16WIM,1
DDF789A3-9F96-E011-82A2-00155D28E806,Agricultural,SW/4 SEC 13-1N-25WIM,SW,,,HARMON,160.0,,DCF789A3-9F96-E011-82A2-00155D28E806,205405.0,,,,,,,,"From Gould,  8 miles South and 1/2 mile West to SE corner of lease",1,N,25,W,13,SW,I,17,13-01N-25WIM,1
E490E843-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 16-13N-3EIM,NW,{9B30B48C-832F-4048-B687-60EC1566BABD},00:00.0,LINCOLN,160.0,,E390E843-9F96-E011-82A2-00155D28E806,100309.0,,,,,,,,"From intersection of Hwys 62 and 177 at Jacktown, 6 1/2 miles North on Hwy 177 to SW corner of property  (Hunting/Recreation Potential)",13,N,3,E,16,NW,I,17,16-13N-03EIM,1
56A8B379-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 36-16N-21WIM,NE,,,ROGER MILLS,160.0,,55A8B379-9F96-E011-82A2-00155D28E806,103015.0,,,,,,,,"From intersection of Hwys 47 and 34 South of Leedey, 1 mile West and 1 mile South to NE corner of property",16,N,21,W,36,NE,I,17,36-16N-21WIM,1
2FF2E249-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 16-13N-6EIM ,NW,,,LINCOLN,160.0,,2EF2E249-9F96-E011-82A2-00155D28E806,100688.0,,,,,,,,"From intersection of Hwys 62 and 99 in Prague, 8 miles North on Hwy 99 to SE edge of lease",13,N,6,E,16,NW,I,17,16-13N-06EIM,1
919293AF-3D4D-E311-9FDA-00155D28EA07,Agricultural,SW/4 SEC 13-1N-4ECM,SW,,,CIMARRON,160.0,,71F989A3-9F96-E011-82A2-00155D28E806,205764.0,,,,,,,,,1,N,4,E,13,SW,C,11,13-01N-04ECM,1
61A8B379-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 36-23N-24WIM,NE,,,ELLIS,160.0,,60A8B379-9F96-E011-82A2-00155D28E806,103028.0,,,,,,,,"From Gage, 7 miles North, 1 mile East then continuing approximately 1 1/2 miles East on oil and gas roadway then Northeast to isolated tract",23,N,24,W,36,NE,I,17,36-23N-24WIM,1
10F4919D-9F96-E011-82A2-00155D28E806,Agricultural,SW/4 SEC 13-1N-9WIM,SW,,,STEPHENS,160.0,,0FF4919D-9F96-E011-82A2-00155D28E806,205208.0,,,,,,,,"From intersection of Hwys 81 and 7, South of Marlow, 8 miles West and 3 miles South to SW corner of lease",1,N,9,W,13,SW,I,17,13-01N-09WIM,1
1599D159-F00C-E411-9F9D-00155D28EA07,Agricultural,SW/4 SEC 13-1S-14WIM,SW,,,COMANCHE,160.0,,9CF5919D-9F96-E011-82A2-00155D28E806,205309.0,,,,,,,,,1,S,14,W,13,SW,I,17,13-01S-14WIM,1
81A8B379-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 36-26N-22WIM,NE,,,HARPER,160.0,,80A8B379-9F96-E011-82A2-00155D28E806,103092.0,,,,,,,,"From Selman, 5 miles South, 1 mile West and 2 miles South to NE corner of property",26,N,22,W,36,NE,I,17,36-26N-22WIM,1
83C8B3F4-E010-E411-9F9D-00155D28EA07,Agricultural,SW/4 SEC 13-1S-15WIM,SW,,,TILLMAN,160.0,,B5F5919D-9F96-E011-82A2-00155D28E806,205318.0,,,,,,,,,1,S,15,W,13,SW,I,17,13-01S-15WIM,1
9CA8B379-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 36-21N-23WIM,NE,,,ELLIS,160.0,,9BA8B379-9F96-E011-82A2-00155D28E806,103101.0,,,,,,,,"From Fargo intersection of Hwy 15 and farm road, 8 miles South and 1/2 mile East to NW corner of lease",21,N,23,W,36,NE,I,17,36-21N-23WIM,1
A169B07F-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 16-18N-26WIM,NE,,,ELLIS,160.0,,A069B07F-9F96-E011-82A2-00155D28E806,103106.0,,,,,,,,"From Arnett intersection of Hwys 283 and 51, 7 miles West, 5 1/2 miles South, 1 mile West, 1 mile South, 1 mile West, 2 miles South, 4 miles West and 1 1/2 miles North to SW corner of lease",18,N,26,W,16,NE,I,17,16-18N-26WIM,1
2BF1E249-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 16-16N-5EIM,SE,,,LINCOLN,160.0,,2AF1E249-9F96-E011-82A2-00155D28E806,100611.0,,,,,,,,"From intersection of Hwys 18 and 105, 2 miles South, 6 miles East and 1 mile North to SE corner of property",16,N,5,E,16,SE,I,17,16-16N-05EIM,1
D6F5919D-9F96-E011-82A2-00155D28E806,Agricultural,SW/4 SEC 13-1S-16WIM,SW,,,TILLMAN,160.0,,D5F5919D-9F96-E011-82A2-00155D28E806,205325.0,,,,,,,,"From intersection of Hwys 183 and 5C in Manitou, 8 1/2 miles East and 2 1/2 miles South to NW corner of property",1,S,16,W,13,SW,I,17,13-01S-16WIM,1
BFF789A3-9F96-E011-82A2-00155D28E806,Agricultural,SW/4 SEC 13-1S-24WIM,SW,,,JACKSON,160.0,,BEF789A3-9F96-E011-82A2-00155D28E806,205399.0,,,,,,,,"From Eldorado, 1/2 mile West of SW corner of town to SE corner of property",1,S,24,W,13,SW,I,17,13-01S-24WIM,1
5B82CC61-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 16-17N-12WIM,SE,,,BLAINE,160.0,,5A82CC61-9F96-E011-82A2-00155D28E806,101503.0,,,,,,,,"From Southard, 7 miles South on Hwy 51A to where the highway curves to the East, continue on due South on dirt road for 3/4 mile on West side of road (Hunting Potential)",17,N,12,W,16,SE,I,17,16-17N-12WIM,1
CC69B07F-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 16-17N-14WIM,SE,,,DEWEY,160.0,,CB69B07F-9F96-E011-82A2-00155D28E806,103120.0,,,,,,,,"From Oakwood at Hwy 3/281/270, East on blacktop road to end of road and North approximately 8/10 mile to SE corner of lease",17,N,14,W,16,SE,I,17,16-17N-14WIM,1
B669B07F-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 16-23N-26WIM,NE,,,ELLIS,160.0,,B569B07F-9F96-E011-82A2-00155D28E806,103111.0,,,,,,,,"From Shattuck intersection of Hwy 283 & 15, 15 1/2 miles North, 5 1/2 miles West, 1 mile South to NE/C of tract",23,N,26,W,16,NE,I,17,16-23N-26WIM,1
7FA8C36D-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 16-14N-22WIM,NW,,,ROGER MILLS,160.0,,7EA8C36D-9F96-E011-82A2-00155D28E806,101828.0,,,,,,,,"From East edge of Strong City, 2 miles East on Hwy 33 and 1 1/4 miles North to SW corner of property",14,N,22,W,16,NW,I,17,16-14N-22WIM,1
7B6A50BB-5017-E411-9F9D-00155D28EA07,Agricultural,SE/4 SEC 16-17N-17WIM,SE,,,DEWEY,160.0,,ED7FC467-9F96-E011-82A2-00155D28E806,101664.0,,,,,,,,,17,N,17,W,16,SE,I,17,16-17N-17WIM,1
BB69B07F-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 16-24N-26WIM,NE,,,ELLIS,160.0,,BA69B07F-9F96-E011-82A2-00155D28E806,103113.0,,,,,,,,"From Laverne intersection of Hwys 283 and 270, 6 miles West, 4 miles South and approximately 3/4 mile East to NW corner of property",24,N,26,W,16,NE,I,17,16-24N-26WIM,1
6D3E4490-6713-E411-9F9D-00155D28EA07,Agricultural,NW/4 SEC 16-14N-26WIM,NW,,,ROGER MILLS,160.0,,75ACBB73-9F96-E011-82A2-00155D28E806,101946.0,,,,,,,,,14,N,26,W,16,NW,I,17,16-14N-26WIM,1
D169B07F-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 36-16N-18WIM,NE,,,DEWEY,160.0,,D069B07F-9F96-E011-82A2-00155D28E806,103123.0,,,,,,,,"From intersection of Hwys 183 and 47(South of Putnam), 5 miles West on Hwy 47 to  NE corner of lease  (on South side of road)",16,N,18,W,36,NE,I,17,36-16N-18WIM,1
73AC8339-730B-E411-9F9D-00155D28EA07,Agricultural,SW/4 SEC 13-1S-9WIM,SW,,,STEPHENS,160.0,,DEF3919D-9F96-E011-82A2-00155D28E806,205187.0,,,,,,,,,1,S,9,W,13,SW,I,17,13-01S-09WIM,1
A5ABBB73-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 16-17N-24WIM,SE,,,ELLIS,160.0,,A4ABBB73-9F96-E011-82A2-00155D28E806,101877.0,,,,,,,,"From intersection of Hwys 283 and 60 at East edge of Arnett, 13 miles South to NE corner of property",17,N,24,W,16,SE,I,17,16-17N-24WIM,1
278BF03D-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 16-14N-2EIM ,NW,,,LINCOLN,160.0,,268BF03D-9F96-E011-82A2-00155D28E806,100179.0,,,,,,,,"From intersection of Hwys 66 & 102, approximately 1/2 mile North and 1/2 mile West to SE corner of lease",14,N,2,E,16,NW,I,17,16-14N-02EIM,1
CCF5919D-9F96-E011-82A2-00155D28E806,Agricultural,SW/4 SEC 13-20N-15WIM,SW,,,MAJOR,160.0,,CBF5919D-9F96-E011-82A2-00155D28E806,205322.0,,,,,,,,"From Hwy 60 and Orion Road, 1 mile East on Hwy 60 and 3/4 mile South (On East side of road)",20,N,15,W,13,SW,I,17,13-20N-15WIM,1
9387D747-BF06-E411-9F9D-00155D28EA07,Agricultural,NW/4 SEC 16-15N-1EIM,NW,,,LOGAN,160.0,,A689F03D-9F96-E011-82A2-00155D28E806,100033.0,,,,,,,,,15,N,1,E,16,NW,I,17,16-15N-01EIM,1
9952DD4F-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 16-15N-1WIM,NW,,,LOGAN,160.0,,9852DD4F-9F96-E011-82A2-00155D28E806,100828.0,,,,,,,,"From Meridian, 4 miles South and 3 miles West to NE corner of property",15,N,1,W,16,NW,I,17,16-15N-01WIM,1
8E9C8F1B-9819-E411-9F9D-00155D28EA07,Agricultural,SW/4 SEC 13-20N-21WIM,SW,,,WOODWARD,160.0,,5DF789A3-9F96-E011-82A2-00155D28E806,205368.0,,,,,,,,,20,N,21,W,13,SW,I,17,13-20N-21WIM,1
E169B07F-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 36-2N-22ECM,NE,,,BEAVER,160.0,,E069B07F-9F96-E011-82A2-00155D28E806,103129.0,,,,,,,," From Elmwood, 6 miles West and 1 mile South",2,N,22,E,36,NE,C,11,36-02N-22ECM,1
E8A8C36D-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 16-15N-23WIM,NW,,,ROGER MILLS,160.0,,E7A8C36D-9F96-E011-82A2-00155D28E806,101856.0,,,,,,,,"From Roll intersection of Hwys 283 and 47, 3 miles East to NW corner of property",15,N,23,W,16,NW,I,17,16-15N-23WIM,1
0FACBB73-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 16-15N-25WIM,NW,,,ROGER MILLS,160.0,,0EACBB73-9F96-E011-82A2-00155D28E806,101906.0,,,,,,,,"From intersection of Hwys 30 and 33 South of Durham, 3 miles East and 2 miles South to NW corner of property",15,N,25,W,16,NW,I,17,16-15N-25WIM,1
0C41F4BF-0602-E411-9F9D-00155D28EA07,Agricultural,SW/4 SEC 13-20N-3EIM,SW,,,PAYNE,160.0,,492F9597-9F96-E011-82A2-00155D28E806,205039.0,,,,,,,,,20,N,3,E,13,SW,I,17,13-20N-03EIM,1
A42F9597-9F96-E011-82A2-00155D28E806,Agricultural,SW/4 SEC 13-20N-5EIM,SW,,,PAWNEE,160.0,,A32F9597-9F96-E011-82A2-00155D28E806,205075.0,,,,,,,,"From intersection of Hwy 51 and C Street in Yale, 5 miles North, 1 mile West, 3/4 mile North to entrance to property, 1/2 mile West on oil field road to SE corner of property",20,N,5,E,13,SW,I,17,13-20N-05EIM,1
F569B07F-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 16-3N-25ECM,NE,,,BEAVER,160.0,,F469B07F-9F96-E011-82A2-00155D28E806,103137.0,,,,,,,,"From South side of Beaver, 5 miles South and 8 1/2 miles East to NW corner of property",3,N,25,E,16,NE,C,11,16-03N-25ECM,1
C76013D9-37FD-E311-9F9D-00155D28EA07,Agricultural,SW/4 SEC 13-20N-6EIM,SW,,,PAWNEE,160.0,,B82F9597-9F96-E011-82A2-00155D28E806,205079.0,,,,,,,,,20,N,6,E,13,SW,I,17,13-20N-06EIM,1
066AB07F-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 36-5N-27ECM,NE,,,BEAVER,160.0,,056AB07F-9F96-E011-82A2-00155D28E806,103141.0,,,,,,,,"From Gate, 3/4 mile North and 1 1/4 miles West to NE corner of property",5,N,27,E,36,NE,C,11,36-05N-27ECM,1
2C8BF03D-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 16-15N-2EIM,NW,,,LINCOLN,160.0,,2B8BF03D-9F96-E011-82A2-00155D28E806,100180.0,,,,,,,,"From intersection of Hwys 177 and 105, 6 miles South on Hwy 177 and 4 miles West to NE corner of lease",15,N,2,E,16,NW,I,17,16-15N-02EIM,1
86F2E249-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 16-17N-6EIM ,SE,,,PAYNE,160.0,,81F2E249-9F96-E011-82A2-00155D28E806,100714.0,,,,,,,,"From intersection of Hwy 33 & Hwy 99 East of Cushing, 2 miles South to NE corner of lease",17,N,6,E,16,SE,I,17,16-17N-06EIM,1
8160F1A5-C006-E411-9F9D-00155D28EA07,Agricultural,NW/4 SEC 16-16N-1EIM,NW,,,LOGAN,160.0,,BA89F03D-9F96-E011-82A2-00155D28E806,100043.0,,,,,,,,,16,N,1,E,16,NW,I,17,16-16N-01EIM,1
2F6AB07F-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 16-18N-19WIM,NE,,,DEWEY,160.0,,2E6AB07F-9F96-E011-82A2-00155D28E806,103162.0,,,,,,,,"From Hwy 34 at Camargo, approximately 1/4 mile East on Lenora road, 1/2 mile Northeasterly, 2 miles East, 1/2 mile North to SW corner of lease",18,N,19,W,16,NE,I,17,16-18N-19WIM,1
9ADB0BCB-C506-E411-9F9D-00155D28EA07,Agricultural,NW/4 SEC 16-16N-1WIM,NW,,,LOGAN,160.0,,A952DD4F-9F96-E011-82A2-00155D28E806,100836.0,,,,,,,,,16,N,1,W,16,NW,I,17,16-16N-01WIM,1
101ED25B-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 16-17N-9WIM,SE,,,KINGFISHER,160.0,,0F1ED25B-9F96-E011-82A2-00155D28E806,101287.0,,,,,,,,"From intersection at Loyal, 2 miles West on paved road and 1 3/4 miles South on West side of road",17,N,9,W,16,SE,I,17,16-17N-09WIM,1
9AC12B40-3AFD-E311-9F9D-00155D28EA07,Agricultural,SW/4 SEC 13-20N-7EIM,SW,,,PAWNEE,160.0,,D32F9597-9F96-E011-82A2-00155D28E806,205086.0,,,,,,,,,20,N,7,E,13,SW,I,17,13-20N-07EIM,1
406AB07F-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 36-5N-24WIM,NE,,,GREER,160.0,,3F6AB07F-9F96-E011-82A2-00155D28E806,103174.0,,,,,,,,"From Reed, 2 miles South to NW corner of lease - (Wildlife Potential)",5,N,24,W,36,NE,I,17,36-05N-24WIM,1
6F6AB07F-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 36-6N-10ECM,NE,,,TEXAS,160.0,,6E6AB07F-9F96-E011-82A2-00155D28E806,103195.0,,,,,,,,"From intersection of Hwys 56 and 95, at Elkhart, 3 miles South and 1 mile West to NE corner of property",6,N,10,E,36,NE,C,11,36-06N-10ECM,1
DB52DD4F-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 16-18N-1WIM,SE,,,PAYNE,160.0,,DA52DD4F-9F96-E011-82A2-00155D28E806,100855.0,,,,,,,,"From Cimarron river bridge at Coyle, 3 3/4 miles North and 4 miles West to SE corner of property",18,N,1,W,16,SE,I,17,16-18N-01WIM,1
